Epoch,Total,L_phy,rmse_fit,rmse_holdout,rmse_truth
0.0,13.254631042480469,13.253499984741211,3.7168324286189947,,8.475567851507911
10.0,0.5251107215881348,0.4543255865573883,1.129530060882861,,2.6700092529948036
20.0,0.3197382092475891,0.22821442782878876,1.2049772657969318,,2.6590106253892567
30.0,0.17221826314926147,0.08173920214176178,1.3613929188472387,,2.2014479363836443
40.0,0.1557338535785675,0.06492623686790466,0.4748783026810069,,0.9420677645104695
50.0,0.17076444625854492,0.07786504179239273,0.42092147351931636,,0.7187549160671526
60.0,0.18331247568130493,0.09076913446187973,0.5583888360705577,,0.7375055111978875
70.0,0.17823797464370728,0.08655286580324173,0.2881372564005265,,0.6303169142850414
80.0,0.15416386723518372,0.06111481785774231,0.2805705958744311,,0.47529744524611994
90.0,0.16078528761863708,0.06774134188890457,0.33656606516986937,,0.5097651272523204
100.0,0.14444899559020996,0.050244491547346115,0.2830951764213741,,0.40577114347445653
110.0,0.14067426323890686,0.04753229767084122,0.21484494018838532,,0.36867970264777883
120.0,0.14309415221214294,0.04955921322107315,0.2124063097086577,,0.32732561120579423
130.0,0.1548117846250534,0.060778580605983734,0.16836398139287348,,0.38012483767999383
140.0,0.14182700216770172,0.04856305941939354,0.2569712258330539,,0.33990843110094615
150.0,0.14431703090667725,0.0503113828599453,0.18951669102296145,,0.2926949818982056
160.0,0.132084459066391,0.03825182467699051,0.23877048589167976,,0.32664296592040026
170.0,0.13399414718151093,0.0398896224796772,0.16859762757588193,,0.28100016922892423
180.0,0.13013198971748352,0.03604097664356232,0.2487905099121379,,0.33895861124744764
190.0,0.12628263235092163,0.032084666192531586,0.1053060634773017,,0.28983479010841906
200.0,0.12069470435380936,0.025681063532829285,0.08081031154035156,,0.24724240322711608
210.0,0.12406259775161743,0.02868575230240822,0.16004397555622224,,0.261927007688263
220.0,0.1206551045179367,0.025524400174617767,0.1244437970953902,,0.2357853404468607
230.0,0.11692678928375244,0.02115398645401001,0.11263664063388226,,0.22567760716516444
240.0,0.11608493328094482,0.02019103243947029,0.060469932133378715,,0.1949456445281176
250.0,0.11713038384914398,0.021364541724324226,0.1643597749589786,,0.25355755040020006
260.0,0.11939779669046402,0.02316664345562458,0.11875290773824626,,0.19204043342438112
270.0,0.1153949499130249,0.01927896961569786,0.05846602516307014,,0.15892681172473117
280.0,0.11466126143932343,0.018305908888578415,0.05634175511731279,,0.17396260247644615
290.0,0.11864137649536133,0.022361991927027702,0.08794240715471702,,0.17247502057976957
300.0,0.11649379134178162,0.02015579119324684,0.12245930793702052,,0.20309474950122158
310.0,0.11442985385656357,0.01815687119960785,0.049248014742058005,,0.14508985692516815
320.0,0.11413605511188507,0.017745431512594223,0.04658570227950958,,0.154158225263468
330.0,0.11533024907112122,0.018762879073619843,0.12494280482512758,,0.20856147197422167
340.0,0.11515335738658905,0.019169677048921585,0.06327375959618871,,0.14439986694154316
350.0,0.11492989957332611,0.01865687593817711,0.07568750724267297,,0.1455627425564999
360.0,0.11396540701389313,0.017507251352071762,0.06304174704823902,,0.14162838510035405
370.0,0.11398003995418549,0.01740633323788643,0.05608534683153272,,0.14752502486062039
380.0,0.11372426152229309,0.017049962654709816,0.06570401554532135,,0.16187061362899857
390.0,0.11462374031543732,0.018365580588579178,0.03207330973806254,,0.11667222333388018
400.0,0.11475416272878647,0.018676789477467537,0.0711127202262589,,0.14030896880632027
410.0,0.11436150223016739,0.0178398247808218,0.050111586437161446,,0.12431515042916028
420.0,0.11380286514759064,0.017155567184090614,0.04524903454508204,,0.129379499987276
430.0,0.11538250744342804,0.018851865082979202,0.0978586136076557,,0.15339244178617664
440.0,0.11350558698177338,0.016909606754779816,0.044121223417062296,,0.1083937351460309
450.0,0.11329305171966553,0.016628455370664597,0.03590923421217498,,0.12309972164034984
460.0,0.11350509524345398,0.01678372360765934,0.05203116075168012,,0.13575106035495255
470.0,0.11522480845451355,0.01855829358100891,0.10202135542156811,,0.15496083356711107
480.0,0.11343541741371155,0.01680717244744301,0.031712297540590004,,0.10674817948576584
490.0,0.11359164118766785,0.016908720135688782,0.04133729438434927,,0.1266669608274145
500.0,0.11315138638019562,0.0164349302649498,0.03957120341820534,,0.13221586534666457
510.0,0.11306050419807434,0.016278963536024094,0.052408565387505684,,0.15528165768366003
520.0,0.11391142010688782,0.017336944118142128,0.04313624945029486,,0.12070541762510882
530.0,0.11468348652124405,0.01806952804327011,0.09263917937143672,,0.15447030215948873
540.0,0.11623658984899521,0.01964409463107586,0.13583812312544516,,0.1913715855609683
550.0,0.1155015379190445,0.018960075452923775,0.07637187223727508,,0.13902327604055187
560.0,0.11341407895088196,0.016800176352262497,0.03462301388350655,,0.10096199657660472
570.0,0.11307737976312637,0.0163558479398489,0.032445368946378124,,0.11512838257999232
580.0,0.11304166167974472,0.016272686421871185,0.046408072996259875,,0.13744725081462786
590.0,0.11291103065013885,0.016107922419905663,0.047695455367889446,,0.14254176016970824
600.0,0.11556749045848846,0.01873425766825676,0.14666904284250626,,0.20280789113491193
610.0,0.11374333500862122,0.01731780543923378,0.032729750793641245,,0.10817448828117046
620.0,0.11354449391365051,0.016928493976593018,0.06312043597031286,,0.12883658223726435
630.0,0.11659816652536392,0.02005954273045063,0.0886308866282363,,0.1364589774759977
640.0,0.11440761387348175,0.01779770478606224,0.058278216915312965,,0.11505718206613517
650.0,0.11308015882968903,0.016387367621064186,0.030323759687416355,,0.10087662632898085
660.0,0.1129515990614891,0.016183920204639435,0.03363784603922025,,0.11287830767994199
670.0,0.11289865523576736,0.01611200161278248,0.040744348147308256,,0.1282090843592567
680.0,0.11282021552324295,0.016019776463508606,0.043780521790264704,,0.13674871965028362
690.0,0.1133817806839943,0.016596874222159386,0.07512647491405702,,0.14882553978997995
700.0,0.11347239464521408,0.016783490777015686,0.06518339695431785,,0.12512356627298724
710.0,0.11671999841928482,0.02011547051370144,0.105688741578639,,0.16263685244380532
720.0,0.11367521435022354,0.017033888027071953,0.03432711112628478,,0.10151677575086075
730.0,0.1129411980509758,0.016245700418949127,0.02923797743084238,,0.1012608543519259
740.0,0.11286943405866623,0.01609044335782528,0.039636462405869065,,0.12057590061035467
750.0,0.11374148726463318,0.01695864275097847,0.08535706919185142,,0.15561755443789424
760.0,0.11296921223402023,0.01636388711631298,0.028647416379065815,,0.09124137460700432
770.0,0.11288096010684967,0.01616736128926277,0.028736685127547654,,0.09649963829469957
780.0,0.11286430805921555,0.016114382073283195,0.037098879900608325,,0.11193505929203816
790.0,0.11279355734586716,0.016014723107218742,0.04163828885280772,,0.1277540115317528
800.0,0.11279106885194778,0.0160155538469553,0.043588321430616354,,0.135703587488368
810.0,0.11459539085626602,0.0178340096026659,0.053469159687956506,,0.136976167850786
820.0,0.11449626088142395,0.018184516578912735,0.05680645418145441,,0.13843495604199468
830.0,0.1129734218120575,0.01635926589369774,0.030878105657683595,,0.10432597361818399
840.0,0.11297647655010223,0.016270823776721954,0.05101428246154383,,0.12285769595639556
850.0,0.1142810806632042,0.01760418899357319,0.06678085612993497,,0.12235000845359159
860.0,0.11328108608722687,0.016590913757681847,0.05836478441905013,,0.11366796849692079
870.0,0.11274799704551697,0.016018304973840714,0.03020528740877655,,0.1058294263044996
880.0,0.11288295686244965,0.016113687306642532,0.044907503972378505,,0.12517613915540346
890.0,0.1132226511836052,0.016457900404930115,0.062103481076319605,,0.13551026306701838
900.0,0.11563386023044586,0.018970325589179993,0.10855045627083422,,0.15266128212609292
910.0,0.11349742114543915,0.01688595488667488,0.07567026824693891,,0.11979465460741275
920.0,0.11294211447238922,0.016224857419729233,0.03347133823839964,,0.09858886935371806
930.0,0.11275820434093475,0.016018489375710487,0.031923215594912666,,0.10897019925111513
940.0,0.11273777484893799,0.015971601009368896,0.038056041337911524,,0.12327831769894995
950.0,0.11284035444259644,0.01609637215733528,0.04353501875509283,,0.13217765171991816
960.0,0.11408312618732452,0.017434407025575638,0.06595593526054745,,0.13566340349055564
970.0,0.11568740755319595,0.019161919131875038,0.09967811589416149,,0.14521304486707437
980.0,0.11310671269893646,0.01657460816204548,0.03320693425726556,,0.09799828666604322
990.0,0.11287550628185272,0.016203466802835464,0.03213245215888687,,0.10495075472716177
1000.0,0.11282585561275482,0.016072891652584076,0.034141873091277204,,0.11068473043913235
1010.0,0.11270412802696228,0.01595526561141014,0.03812022954059567,,0.12277724150829568
1020.0,0.11271265149116516,0.015953239053487778,0.0432733940104624,,0.1318433000842661
1030.0,0.11534072458744049,0.018617263063788414,0.10896023413498154,,0.17671363009557503
1040.0,0.11334936320781708,0.01689828559756279,0.06393546510740826,,0.11425805780232655
1050.0,0.11289384961128235,0.016273735091090202,0.03315465802967344,,0.09778304242666568
1060.0,0.11281463503837585,0.01611776277422905,0.03171678256231717,,0.10724362845438812
1070.0,0.11275023967027664,0.01601017452776432,0.042926584911732416,,0.12405484435521627
1080.0,0.11353596299886703,0.016779273748397827,0.08540170923675727,,0.15206382949948205
