Epoch,Total,L1,L2,Lbg,r1500,r5000,rmse_ROI,rmse_R1,rmse_R2,rmse_R3
0.0,64.07423400878906,33.149169921875,28.137527465820312,27.867610931396484,5.593603729013727,5.242505451367897,12.552150216394026,7.640125847291242,27.45233812696313,6.221325825074466
1.0,36.317588806152344,8.884516716003418,26.698511123657227,7.289694309234619,5.444868979673906,5.2141400413024925,12.497955441929298,7.438203495228052,27.45771239348731,6.226590809691161
2.0,46.36224365234375,13.23116683959961,32.00675582885742,11.145949363708496,5.234908852634639,5.172302422070839,12.417740184077957,7.1487003501735,27.45344543277687,6.230287424724966
3.0,29.148466110229492,3.235095739364624,25.364208221435547,5.348150730133057,5.257070898104252,5.174318609790557,12.42418291729767,7.175811233195908,27.452596599129336,6.227122254572603
4.0,33.86313247680664,7.636397361755371,25.256305694580078,9.565271377563477,5.2054240077629474,5.166735919556653,12.407696559223112,7.104051637121318,27.45763278081753,6.233215756050672
5.0,29.23257827758789,5.128931522369385,23.04952049255371,10.414444923400879,5.02126402067987,5.140129347260636,12.344039109519326,6.846889719456492,27.460709095888472,6.250319784614759
6.0,26.593982696533203,2.7592175006866455,22.885122299194336,9.381155967712402,4.676513922106273,5.0820467584511775,12.224168010788123,6.36721339187104,27.452300267897087,6.271000142484527
7.0,26.217071533203125,2.2210376262664795,23.310850143432617,6.7168498039245605,4.350819484769379,5.030120296471291,12.11802449983348,5.9128484111297235,27.444732048975467,6.291262264089521
8.0,25.28592300415039,1.716853380203247,22.930206298828125,6.233563423156738,4.298827047933708,5.004918532945365,12.093235254834305,5.834072463622369,27.426029059575658,6.2893867226896285
9.0,25.239164352416992,1.887988567352295,22.351856231689453,9.831371307373047,4.269156150780088,4.98994873173386,12.070957561711733,5.788407269822461,27.402576163871927,6.269936922106482
10.0,24.48753547668457,1.6055738925933838,21.907073974609375,9.594382286071777,4.152327224274264,4.975486996753561,12.024708701417802,5.621326344355626,27.38360780457204,6.257008760142464
11.0,24.849367141723633,1.8841804265975952,22.20040512084961,7.497168064117432,4.033566206478053,4.95530664533661,11.987511245316085,5.446772456932763,27.37861413587213,6.26855191609259
12.0,24.499414443969727,1.7187516689300537,21.96469497680664,8.004015922546387,3.8794656960561476,4.936512968442506,11.943047212654363,5.219470200778823,27.374653985134024,6.290892668252082
13.0,23.911266326904297,1.3808355331420898,21.672489166259766,8.418365478515625,3.81416761321925,4.89075172782326,11.898446225291142,5.129092073930564,27.320178282897917,6.255464614073496
14.0,24.022756576538086,1.6269046068191528,21.396936416625977,9.820330619812012,3.659812823339006,4.849533558462567,11.830688441248668,4.9024016448183705,27.2658733303423,6.237028111293976
15.0,23.775972366333008,1.518857479095459,21.113628387451172,11.254515647888184,3.3766349298280325,4.803805828865203,11.739086263776299,4.494123958636714,27.21626106782696,6.248535583371274
16.0,23.63167381286621,1.4138633012771606,21.03340721130371,11.653464317321777,3.2389273979488236,4.778664024559217,11.710090294103452,4.300428553644549,27.18476490955039,6.328837947380694
17.0,23.240209579467773,1.4088305234909058,20.84100914001465,9.717673301696777,3.0533765834950444,4.762445373373095,11.679654217270025,4.041609439885658,27.165300905675622,6.4248722746490525
18.0,23.041065216064453,1.307554841041565,20.956501007080078,7.59411096572876,2.845001561998037,4.7429088892487785,11.639371704833767,3.73886709898987,27.13312501177407,6.5134643770709895
19.0,22.99630355834961,1.2738713026046753,20.931053161621094,7.740212440490723,2.8512524434702913,4.702439187709677,11.600795832381035,3.735176709168232,27.014537918063887,6.533972496212207
20.0,22.482608795166016,1.182002305984497,20.316768646240234,9.664172172546387,2.881806724378075,4.688238352667796,11.528284406796168,3.74176894071954,26.83582859516146,6.488334882598617
21.0,22.455778121948242,1.3111546039581299,20.14030647277832,9.863025665283203,2.2425496833459615,4.563564412219791,11.368561602847162,2.8195515331580228,26.679247630662786,6.5825089944744875
22.0,21.883689880371094,1.1196597814559937,19.715290069580078,10.29697322845459,2.0282363842191846,4.608311509266386,11.370257311321245,2.50081983786121,26.643294423068053,6.805474388417126
23.0,22.132362365722656,1.1782640218734741,20.24131202697754,6.941242218017578,2.1409530467798112,4.5937564079201945,11.364991393744395,2.653065919277665,26.608477498005172,6.765814881434792
24.0,22.60161781311035,1.534993052482605,19.81024169921875,12.372776985168457,2.3085251471730666,4.573659226524145,11.304641160244103,2.841658082879367,26.46082563278132,6.636956326103871
25.0,21.662263870239258,1.2881355285644531,19.07427406311035,12.804659843444824,2.086635386554143,4.696549507249034,11.210912913769123,2.500714306472726,26.324474908163356,6.606450184294271
26.0,22.981212615966797,1.4616719484329224,20.701942443847656,7.9864068031311035,1.8843364414427533,4.448761090808124,11.127914229497968,2.2139758067903466,26.018675126979762,6.849272451572851
27.0,21.39598846435547,1.1814539432525635,19.246580123901367,9.489897727966309,1.9367474785120822,4.828359433459404,11.278019884959882,2.28621571015165,26.27013550041327,7.076346693423028
28.0,21.600801467895508,1.1876552104949951,19.010478973388672,13.837985038757324,2.0646260879394873,4.824894663439219,11.308158602944438,2.424955447796885,26.246334939009362,7.1814146779085695
29.0,21.236101150512695,1.2188754081726074,18.71976089477539,12.78484058380127,1.6762309667565205,4.399613756201861,11.074315518313842,1.8392750665950597,25.68600407285731,7.254628382075178
30.0,20.972185134887695,1.0899314880371094,18.962451934814453,9.007515907287598,1.534521647099843,4.3070937614023945,10.997633641468557,1.6352734252484766,25.54747085064232,7.204870483568629
31.0,20.80527114868164,1.1468584537506104,18.745393753051758,8.936683654785156,1.5893733202846883,4.390509633255706,10.996303208396752,1.7068283799040056,25.60426168194084,7.096244904517879
