Epoch,Total,L1,L2,Lbg,r1500,r5000,rmse_ROI,rmse_R1,rmse_R2,rmse_R3
0.0,40.159332275390625,37.8736686706543,0.0,22.848896026611328,5.452296295704526,5.201202952421778,12.49552466600731,7.448019576359609,27.444270223363535,6.223167445726843
1.0,6.996623516082764,6.399871349334717,0.0,5.891332626342773,5.0340802406057215,5.170896154615488,12.347327771334552,6.868954236466626,27.465492726412922,6.228897562823317
2.0,5.682848930358887,4.801336765289307,0.0,8.634719848632812,4.738054245970895,5.1551154699923005,12.259341903238347,6.462751429293402,27.496933966364544,6.252050293996426
3.0,3.6017439365386963,3.011664867401123,0.0,5.718250274658203,4.613960660525175,5.183329309666132,12.22740315755984,6.283374502652868,27.527777664472765,6.25833796555664
4.0,2.8268494606018066,2.4761598110198975,0.0,3.3686976432800293,4.272064375574062,5.217095602372727,12.153581294948065,5.807494857986127,27.60639676213403,6.3074932483773765
5.0,2.0567305088043213,1.7894282341003418,0.0,2.5448594093322754,3.851947944793473,5.431287776288291,12.107778904973982,5.178014923037842,27.814118658157906,6.383807745784151
6.0,1.948150396347046,1.634751319885254,0.0,2.97971248626709,3.682184943062194,5.343956110469025,12.052831848286974,4.9481741335985046,27.771762514487495,6.409624668195761
7.0,1.561280608177185,1.4242299795150757,0.0,1.2146008014678955,3.767766765720425,5.130695412119939,12.006214903389269,5.087992574504468,27.589241499502602,6.3619449989901655
8.0,1.4784526824951172,1.3562803268432617,0.0,1.0722219944000244,3.6345811909722943,5.26156109705021,11.991559021696593,4.854910423012848,27.675353838676635,6.363022426816713
9.0,1.372442603111267,1.2732378244400024,0.0,0.8362797498703003,3.2387494727081925,5.1667222864285645,11.909792966437461,4.3255163907961816,27.6821239587951,6.41832596882061
10.0,1.479047179222107,1.3677445650100708,0.0,0.9390731453895569,3.1357517760565097,5.045591235778275,11.860833960797958,4.18110493491701,27.59893097858347,6.442500638348956
11.0,1.3517160415649414,1.247591257095337,0.0,0.8635046482086182,3.442392421000155,4.915136001845638,11.870383104795177,4.601590184642185,27.447379300714854,6.395959403869991
12.0,1.3286211490631104,1.2326806783676147,0.0,0.7899064421653748,3.674465139197693,4.969481134836801,11.930015414708363,4.8821435433491995,27.449188313637034,6.428259701841831
13.0,1.2638764381408691,1.1504265069961548,0.0,0.9688804149627686,3.111764342022604,4.9556656687609575,11.844223017212656,4.0994503004511476,27.52986782046593,6.545853776963599
14.0,1.2210241556167603,1.136039137840271,0.0,0.6791797280311584,2.469010513139904,5.189006387608739,11.851113593505133,3.212648399303182,27.83755372853789,6.66435419123564
15.0,1.1530312299728394,1.0763843059539795,0.0,0.5917922258377075,2.2435072798704065,5.501701251677251,11.926851523095245,2.8293938350220658,28.129845814256345,6.739032473787818
16.0,1.2066404819488525,1.1184394359588623,0.0,0.7082786560058594,2.035264707134214,5.493059047772705,11.926164434990664,2.530120600168167,28.161510465918056,6.829236560119537
17.0,1.1233521699905396,1.0421634912490845,0.0,0.6354904770851135,1.9838318382370848,5.287207919439941,11.873182716865871,2.4711310868117264,27.997627208934873,6.884964712011387
18.0,1.1500616073608398,1.0720820426940918,0.0,0.5994902849197388,2.0276685810421053,5.248436186227683,11.853711081391717,2.532183064171024,27.949800166924966,6.847393139119758
19.0,1.1769945621490479,1.1001092195510864,0.0,0.589921236038208,1.986817173605273,5.411184599575761,11.880146167148988,2.4428958441266553,28.076093298487233,6.799028621822652
20.0,1.1264253854751587,1.0516120195388794,0.0,0.5731911063194275,1.8469318281429399,5.581104075642906,11.926196679351275,2.172012874849227,28.237945918375935,6.854241613240432
21.0,1.1257340908050537,1.0487337112426758,0.0,0.5922235250473022,1.5588339447947757,5.6469255308789466,11.963293787314624,1.7341302598272355,28.361543264278044,6.972081964905547
22.0,1.0648409128189087,0.9890815019607544,0.0,0.5721421241760254,1.4127459180741306,5.642854003693652,11.976598201607842,1.5266524581457666,28.396478217876805,7.034763222063681
23.0,1.1273313760757446,1.052359938621521,0.0,0.5618430972099304,1.3841283397058148,5.655748069978128,11.988423379835135,1.4768892449348459,28.412017919430912,7.0756792478889325
24.0,1.1209075450897217,1.0490610599517822,0.0,0.5350102782249451,1.331738956567369,5.659004903084962,12.001443360649205,1.370710795855241,28.41847369942497,7.1497141747922175
25.0,1.0505211353302002,0.981709897518158,0.0,0.5117761492729187,1.175340380922299,5.588810434055006,12.021792582046057,1.101874491949034,28.406582737893398,7.315176165556955
26.0,1.0577282905578613,0.9900287985801697,0.0,0.49717628955841064,1.1125688297253529,5.580995186265827,12.051904480905558,0.9570412414148625,28.43756241774181,7.4219945379014645
27.0,1.0555007457733154,0.9844421744346619,0.0,0.5245198607444763,1.0970016274714114,5.594106972544486,12.031860074421441,0.9366418475681351,28.432599612325607,7.346470749012044
28.0,1.0206154584884644,0.9521852731704712,0.0,0.49949344992637634,1.2161130224841465,5.550862563791551,11.968403777835674,1.1807215697831388,28.331042539062203,7.185940031889698
29.0,1.064421534538269,0.9945065379142761,0.0,0.5187712907791138,1.245761163388367,5.5315615827322215,11.954038974395033,1.2357903973181399,28.302971466246735,7.15599249132313
30.0,1.0715324878692627,1.0012489557266235,0.0,0.5200775861740112,1.1133496406620744,5.548497313521304,11.988296517290154,0.989481858213014,28.363768101180607,7.2568075231438876
31.0,1.0001777410507202,0.9341174364089966,0.0,0.470335453748703,1.0028675929997386,5.630183911106298,12.08045260588045,0.7446291321765828,28.498703869039712,7.479655649641124
32.0,1.0151335000991821,0.945661187171936,0.0,0.5001454949378967,0.9927860335475458,5.704796722126923,12.121143717601695,0.736199806962522,28.573931972678302,7.538221694135782
