Epoch,Total,L1,L2,Lbg,r1500,r5000,rmse_ROI,rmse_R1,rmse_R2,rmse_R3
0.0,34.9382438659668,0.0,31.73613739013672,32.00120544433594,5.54065798327009,5.249229667122762,12.545966484554137,7.565770404782977,27.474935540789513,6.26047725708529
1.0,33.06941223144531,0.0,32.51276397705078,5.495656490325928,5.486337986960248,5.225542041529059,12.523180086735385,7.49853016185165,27.470807765150518,6.247459839724768
2.0,27.099651336669922,0.0,26.36046028137207,7.353357315063477,5.469744773753885,5.249666477163892,12.524350384578861,7.464921760650712,27.492303876772198,6.265217576298806
3.0,26.939285278320312,0.0,25.38156509399414,15.54403018951416,5.256629259946254,5.209059621455462,12.445104161481975,7.169733334253727,27.49148289715737,6.276565796002169
4.0,24.361190795898438,0.0,23.419750213623047,9.368205070495605,5.015073938027329,5.143335830433826,12.35330689364488,6.843245449577935,27.47482083761402,6.278505760034122
5.0,24.74278450012207,0.0,24.039567947387695,6.9521803855896,4.90065630346744,5.131257925551624,12.311921682606465,6.676197202299961,27.4713374355408,6.292720644105591
6.0,23.586257934570312,0.0,22.642736434936523,9.330036163330078,4.792236721465538,5.154255910121622,12.275521833603992,6.499398576734982,27.4817050998117,6.315792005502645
7.0,23.04154396057129,0.0,21.87411117553711,11.547907829284668,4.556554147722792,5.093976349690118,12.181962283373247,6.171993409756368,27.444610480356427,6.3093892996536995
8.0,22.655933380126953,0.0,21.611995697021484,10.297652244567871,4.2867514551169155,4.989793836865473,12.073374825753602,5.817379511969383,27.379123436436863,6.290530713336143
9.0,22.366497039794922,0.0,21.47402572631836,8.772665023803711,4.245930579203603,4.991858469288727,12.050948860189067,5.744057291672671,27.360838853996565,6.292624064337004
10.0,22.13540267944336,0.0,20.903257369995117,12.161036491394043,4.005771618492269,5.0634135530684645,12.016629996193,5.345273824246858,27.42116209830808,6.446559413788738
11.0,21.840259552001953,0.0,20.748918533325195,10.745382308959961,3.692497631452814,4.980735603117165,11.924657244263392,4.923718550504059,27.38157217956457,6.479436552167189
12.0,21.62010955810547,0.0,20.772762298583984,8.308091163635254,4.216829450211604,4.919891346753306,11.952244392606424,5.676060228715837,27.165388509583526,6.214122199398265
13.0,21.96412467956543,0.0,20.34891700744629,15.983657836914062,3.9312323978693455,4.852062190922484,11.828321615814145,5.260456303993924,27.057103420308685,6.232119060897985
14.0,21.577028274536133,0.0,20.19228744506836,13.67857551574707,2.9116618936696597,4.7103609237218045,11.597764232581511,3.8597851316339904,27.017616036695216,6.423741162127369
15.0,21.446603775024414,0.0,20.704164505004883,7.259509086608887,2.88095160515053,4.865744159479086,11.69698616380269,3.714418212316423,27.164365859784777,6.746992943724882
16.0,21.259267807006836,0.0,20.31438446044922,9.285524368286133,3.047283407033787,4.873817283931654,11.710678223972979,3.931589059519971,27.098375361878396,6.7648246456010535
17.0,21.02010726928711,0.0,19.99962043762207,10.039857864379883,3.0492628831302047,4.657522542568928,11.535049836232453,4.016880578678966,26.76918247976579,6.427470779057968
18.0,20.551586151123047,0.0,19.417076110839844,11.17182731628418,2.6148422428498495,4.60538697902921,11.383387260063916,3.3872014611215246,26.616661355260355,6.418976103916357
19.0,20.570100784301758,0.0,19.648374557495117,9.034402847290039,2.449117883771314,4.527551425032191,11.326569718504807,3.155559617316747,26.52379703785768,6.455378308243481
20.0,20.322885513305664,0.0,19.137441635131836,11.660628318786621,2.004643539973982,4.612521447089576,11.322889744262485,2.520641385397966,26.556445111250884,6.724656671632713
21.0,20.321989059448242,0.0,19.296144485473633,10.057279586791992,1.9730059333322898,4.5352748850202,11.290757077526505,2.4421876174405392,26.42825544138239,6.82186457048113
22.0,19.92982292175293,0.0,18.477176666259766,14.317770957946777,1.685908114245825,4.4916105416780425,11.25821998153611,2.01920807192257,26.355946546233767,6.963278784062075
23.0,19.717731475830078,0.0,18.539823532104492,11.567097663879395,1.6970476812180335,4.569003404873348,11.155586606943125,2.0229670265755155,26.11306716207954,6.895786400400571
24.0,19.905303955078125,0.0,18.71631622314453,11.68490219116211,1.898742586737089,4.355288972637774,11.04218048769413,2.330583100774612,25.794594151791028,6.777628125339231
25.0,19.398359298706055,0.0,18.037343978881836,13.413355827331543,1.791574298676402,4.3271757864156735,11.021917604381548,2.1424383266155926,25.68260638150129,6.938111519492427
26.0,19.365385055541992,0.0,18.21196746826172,11.343071937561035,1.7721172660622884,4.270192869878729,10.927810151708783,2.1368151320414714,25.46862277576823,6.8660257509765925
