Epoch,Total,L1,L2,Lbg,r1500,r5000,rmse_ROI,rmse_R1,rmse_R2,rmse_R3
0.0,35.93671417236328,33.149169921875,0.0,27.867610931396484,5.592149059553651,5.242193813482347,12.551600262350737,7.638158975254727,27.452380500661494,6.221310414973564
1.0,9.365785598754883,8.6407470703125,0.0,7.192629337310791,5.326356071540819,5.190394633740743,12.450249139320578,7.275867594172744,27.450468665130565,6.224634205530832
2.0,7.90740442276001,7.470242023468018,0.0,4.228422164916992,4.9897680751284685,5.154349654637589,12.331623700163243,6.8084754577650966,27.462505708520364,6.234305011952318
3.0,3.3303396701812744,3.057128667831421,0.0,2.557769536972046,4.755724319054615,5.1474100715437086,12.262651695249126,6.4856706198295155,27.489473937003517,6.253090636046344
4.0,2.3004634380340576,2.0802292823791504,0.0,2.0560719966888428,4.5329961704045685,5.122035145885487,12.203965186683993,6.18303223440455,27.511572007487132,6.290125724618434
5.0,2.4065308570861816,2.21689510345459,0.0,1.758361577987671,4.158465102104315,5.121154590037063,12.12028246575144,5.663979465275101,27.57262768709255,6.359608920414009
6.0,1.9177296161651611,1.774206280708313,0.0,1.294141411781311,3.665274014100878,5.155747131827469,12.04121199687709,4.976315654436562,27.6833326817784,6.4796695043641614
7.0,1.6898654699325562,1.5465104579925537,0.0,1.2797589302062988,3.314273933384493,5.231231493664444,12.001514754794693,4.474722857800273,27.79293241833637,6.5479413583601005
8.0,1.565541386604309,1.421858549118042,0.0,1.2729753255844116,3.1479301238819466,5.206347490919143,11.967003772104976,4.2347764614085595,27.794185731223326,6.576586592982208
9.0,1.4407386779785156,1.3253190517425537,0.0,0.9847079515457153,3.169054453113946,5.160693631163896,11.94867779922213,4.258213042118081,27.746540061780305,6.551216787956353
10.0,1.2933478355407715,1.2107701301574707,0.0,0.6647005677223206,3.1508970690215934,5.096685987668748,11.929742534312215,4.2221831346216225,27.69644944741816,6.574809720107536
11.0,1.3049522638320923,1.2316540479660034,0.0,0.5722755193710327,3.025824497382728,5.054569598384817,11.896141825870139,4.030170790042091,27.67206312022446,6.6048287186355745
12.0,1.2097247838974,1.1368818283081055,0.0,0.5574927926063538,2.840145713960511,5.032835016722579,11.854114744691806,3.739219272472023,27.666081971499725,6.62733970929271
13.0,1.186723232269287,1.1090532541275024,0.0,0.5910302996635437,2.7736913343819825,5.036746377825511,11.829257725619017,3.6459891862304983,27.668994994503258,6.569051669014894
14.0,1.1375644207000732,1.057668924331665,0.0,0.6125896573066711,2.8168625995986205,5.032284130021234,11.827080971104476,3.704951878967123,27.653323070906044,6.5444703421754395
15.0,1.1762876510620117,1.0977054834365845,0.0,0.6062161922454834,2.7788305635435764,5.010237101577605,11.821071316127442,3.6333626623822757,27.63512999593224,6.596533228852455
16.0,1.1025537252426147,1.0286227464675903,0.0,0.5628587007522583,2.6375439572456116,5.0137659662556455,11.815668904899495,3.369801931747644,27.6404875665718,6.734015733953255
17.0,1.1064159870147705,1.0340160131454468,0.0,0.5413915514945984,2.3620187830844293,5.037694327683575,11.816726317440923,2.992693766770027,27.716054531882396,6.833239511271589
18.0,1.1105196475982666,1.0401389598846436,0.0,0.5174455642700195,2.0677137726596024,5.118335810384098,11.838641792583234,2.565178524370303,27.840988423616547,6.942418255557567
19.0,1.0437712669372559,0.9744740724563599,0.0,0.5031225085258484,1.9201272124116369,5.2231267170767595,11.861498683515583,2.3636007420130642,27.95790557533357,6.943784531670482
20.0,1.0258371829986572,0.9591216444969177,0.0,0.4794028401374817,1.8990846041539506,5.285023201047643,11.867774034864546,2.334730255126355,28.007356960926998,6.9032797521193
21.0,1.0664288997650146,1.0003437995910645,0.0,0.47610315680503845,1.790062029685882,5.29197915966101,11.873559111094485,2.156038884337162,28.03239482894009,6.960265771671743
22.0,1.0516914129257202,0.9864938259124756,0.0,0.4651581645011902,1.6817877368289282,5.33245022626147,11.888458690013083,1.99340034229604,28.0880609422031,6.996572496107883
23.0,0.9953897595405579,0.9308469295501709,0.0,0.4568658471107483,1.5909609461665168,5.385605755663308,11.906362489055036,1.8441625058698135,28.14659976000819,7.03237753353244
24.0,1.0547384023666382,0.9874088764190674,0.0,0.4781953692436218,1.4475309174162434,5.364443775733903,11.917131534187664,1.6084417144705199,28.156306689412446,7.135949222585556
25.0,1.0225825309753418,0.958356499671936,0.0,0.4389491677284241,1.4080109186924503,5.344857341599766,11.928684751821242,1.4984960244770429,28.148449099940294,7.228735473717844
26.0,1.0796149969100952,1.011648416519165,0.0,0.4725264608860016,1.3706831559648076,5.385403091120835,11.928570509226361,1.469001074211789,28.18491150981274,7.17790044234063
27.0,1.0032501220703125,0.9397541284561157,0.0,0.43252867460250854,1.502266768407568,5.543853408524846,11.95250499775923,1.6523273531612475,28.290628660074127,7.064101362309706
28.0,1.1044912338256836,1.0394607782363892,0.0,0.4589402377605438,1.478432384000866,5.604543953449587,11.973192568401668,1.6064209092631476,28.350910729721644,7.071876026528967
29.0,1.1308633089065552,1.063579797744751,0.0,0.48690110445022583,1.2703136978373453,5.555553957834308,11.978887974468439,1.3017260868690654,28.35407059552448,7.169353648554444
30.0,1.0197011232376099,0.9563413858413696,0.0,0.44754472374916077,1.1651857990699706,5.54501725909038,12.005288176987088,1.059420968955192,28.371367876268273,7.306680314033583
31.0,1.067474365234375,1.0017480850219727,0.0,0.4662363827228546,1.08667006647833,5.584852006858719,12.035891751302872,0.9045540213660357,28.426728565854514,7.378097856989882
32.0,1.0373280048370361,0.9730738997459412,0.0,0.44760942459106445,1.016072580417795,5.6609424882427115,12.05944873411687,0.7927323325681894,28.5052303394425,7.372941697843915
33.0,1.007500410079956,0.9444774389266968,0.0,0.4332861602306366,1.022423044760839,5.653019131516655,12.06326222234416,0.8150901401867452,28.502959722104524,7.38997351745693
34.0,1.011711835861206,0.9493659734725952,0.0,0.4247390925884247,1.0456433113425767,5.5738535507477245,12.052838326464798,0.8733590739110355,28.438239252482685,7.43774699634085
35.0,0.999072253704071,0.9376220703125,0.0,0.41414669156074524,1.0692517821236476,5.53526228567353,12.040464169162291,0.8737068936644838,28.393961767443685,7.453293621898635
36.0,0.9837625026702881,0.9209985733032227,0.0,0.4281167984008789,1.0148043757506924,5.575479389101475,12.036262928288439,0.8062015417151278,28.427138024283305,7.393197609505404
37.0,0.9849661588668823,0.9248338937759399,0.0,0.4043576419353485,0.9990597421746025,5.653396250578459,12.057497101574844,0.7782932030962859,28.50322815299822,7.369543024182429
38.0,0.9638798236846924,0.9039090871810913,0.0,0.4045715928077698,0.9963137925223783,5.642429544379429,12.073061886780536,0.7882252714857123,28.512088649711384,7.421590898757696
39.0,0.9853267073631287,0.9241617918014526,0.0,0.4144437313079834,0.9752265974456454,5.6391781750871735,12.077905433097502,0.7428007798823141,28.51481482308035,7.443982510769499
