Epoch,Total,L1,L2,Lbg,r1500,r5000,rmse_ROI,rmse_R1,rmse_R2,rmse_R3
0.0,80.41615295410156,45.47791290283203,31.73613739013672,32.00120544433594,5.513813481311122,5.238997614027886,12.534565595027958,7.531172970398113,27.47217264410673,6.256722652896782
1.0,37.042030334472656,6.937057971954346,29.74131202697754,3.5555260181427,5.3999247280240095,5.200966622390103,12.488400912550931,7.382771548168103,27.46641858106769,6.242122078667024
2.0,58.784339904785156,20.121763229370117,38.15122985839844,5.039097309112549,5.237527253225565,5.1842365658035625,12.433326293292096,7.152268599842705,27.478082286583575,6.263314305788165
3.0,31.22167205810547,5.4993205070495605,25.302221298217773,4.122556209564209,5.038204634633839,5.22029442796988,12.378681201765843,6.83714528221647,27.51824582099508,6.341534789448016
4.0,33.521156311035156,6.637936115264893,25.954160690307617,9.190421104431152,4.709113985984042,5.212594484993675,12.285909780070233,6.349532092606219,27.548336885865062,6.439432357428116
5.0,29.16341209411621,3.6669886112213135,24.822023391723633,6.611983776092529,4.366563246090552,5.1309231222194915,12.18742816253382,5.890460847217868,27.54968843554391,6.4830833540441075
6.0,28.298696517944336,2.947460412979126,24.9019832611084,4.336595058441162,4.303364065367055,5.111685022561563,12.162243866544795,5.803309545686081,27.54148744354368,6.469575992389098
7.0,26.4446964263916,2.5418519973754883,23.275495529174805,6.125028133392334,4.374725289877709,5.1459203684185715,12.174922232815836,5.881995441536064,27.542699920951343,6.442347646235961
8.0,26.13199234008789,2.4447457790374756,22.74008560180664,9.339940071105957,4.176949103482885,5.095292170364672,12.106350369311803,5.609818577648194,27.524174957166398,6.433713479549362
9.0,25.549684524536133,2.1840600967407227,22.490171432495117,8.621637344360352,3.8055142902763843,4.992851675707985,11.990975145400732,5.115255544034801,27.490736388524237,6.431437790975259
10.0,24.729305267333984,1.7092546224594116,22.33827781677246,6.673032283782959,3.809723817887457,4.957244834229809,11.962883916739413,5.124299500687248,27.438779654271155,6.3738296628982845
11.0,24.960474014282227,1.994894027709961,21.90575408935547,10.436943054199219,3.6231801038501605,4.910013586524765,11.881786137744886,4.854772929792222,27.38807294137024,6.322475316917515
12.0,24.324851989746094,1.6724419593811035,21.63523292541504,9.992094993591309,3.410050853879198,4.852566795856639,11.789760923399998,4.557165842204796,27.324526448756018,6.252618667314988
13.0,24.394628524780273,1.6624062061309814,21.90888786315918,8.055997848510742,3.479707603968933,4.833814240635226,11.783125559201164,4.658693155878752,27.272897784637227,6.218043123567698
14.0,24.259462356567383,1.6724251508712769,21.703956604003906,8.668701171875,3.5645358335325015,4.8335746737757646,11.801863445478038,4.768322571796973,27.25491145703557,6.240934899765248
15.0,23.908567428588867,1.7858786582946777,21.130695343017578,9.769506454467773,3.2850040192780403,4.8705784932780425,11.759340962354662,4.332300727534128,27.304508147042068,6.33434448270524
16.0,23.479602813720703,1.4884549379348755,20.941165924072266,10.33787727355957,2.766710950754557,4.858161974376083,11.661145135240247,3.550984005086937,27.306230296620267,6.453129297564073
17.0,23.26291847229004,1.2396001815795898,21.03696632385254,9.675457954406738,2.389341828135403,4.754380689758805,11.574041263934355,3.0410568470501884,27.209971669161742,6.525934132465345
18.0,22.890155792236328,1.210822343826294,20.762338638305664,8.97325611114502,2.488343966613562,4.712012571189821,11.546694348095656,3.1928109515025502,27.091483698739964,6.507813111633914
19.0,22.603134155273438,1.3109761476516724,20.191099166870117,10.825400352478027,2.488533202128239,4.784481529149846,11.569550099194347,3.1306460835448697,27.117242707899457,6.608426847685482
20.0,22.469236373901367,1.2095341682434082,20.185630798339844,10.564477920532227,2.2122167174597562,4.627523723438968,11.405170040507715,2.730525819172617,26.821312545811455,6.562347191672765
21.0,22.427593231201172,1.335578441619873,20.03595733642578,10.375646591186523,1.7752969861914512,4.724111576866277,11.492853480740141,2.080175348909882,27.077274135486416,6.830988671397624
22.0,22.52547836303711,1.194543719291687,20.60508918762207,7.071759223937988,1.787370856248283,4.531709248896821,11.284225215453459,2.0977183390859095,26.63395220315807,6.607422400264957
23.0,21.946413040161133,1.182686448097229,19.531997680664062,12.120414733886719,1.7314010595476368,4.670087998027012,11.36130993291887,1.9721595305660438,26.773326984808417,6.774336871236313
24.0,21.636735916137695,1.1289331912994385,19.54935073852539,9.392664909362793,1.5233068564365726,4.422713216604465,11.174522086293903,1.7106766280828067,26.298024629154604,6.795839331762524
25.0,21.312313079833984,1.0607690811157227,19.328144073486328,9.042140007019043,1.5952374977318498,4.526151402739981,11.13787888492698,1.8082020782799708,26.32101923433705,6.565215181062044
26.0,22.258895874023438,1.242241621017456,19.374032974243164,16.227304458618164,1.4963431335848745,4.52564102238418,11.147475604482276,1.6419018070884384,26.28494818308297,6.719418158115414
27.0,22.290660858154297,1.324625015258789,19.338354110717773,16.073450088500977,1.351845084405142,4.426835610455569,11.145313600546974,1.4183338111067267,26.169237333003466,6.952405361613552
28.0,21.240076065063477,1.1422178745269775,18.77260398864746,13.046568870544434,1.3340797179354134,4.388391515900578,11.121698817229678,1.3755356898062778,26.03448823679158,7.067378349620773
29.0,21.596946716308594,1.1008638143539429,19.758363723754883,7.175849437713623,1.4695184686476455,4.357811865311947,11.121862922162803,1.6232443000234413,25.974641231777838,7.092177195126563
30.0,21.8280086517334,1.220685362815857,19.890525817871094,6.970418930053711,1.6520643187787591,4.361669452579848,11.011794295558463,1.9244411135562218,25.81143365396173,6.778976811358179
31.0,20.99058723449707,1.2226568460464478,18.718114852905273,10.300956726074219,1.3791326994051503,4.386874672788408,10.918004143986941,1.4573222272112158,25.71949787730958,6.662860148145409
32.0,20.66441535949707,1.0574742555618286,18.417390823364258,11.698062896728516,1.3215830775469954,4.3926320388932325,10.869587932706763,1.3289098555954,25.54406253033061,6.759885428415603
33.0,20.535987854003906,1.1089248657226562,18.124103546142578,12.822933197021484,1.194852870675835,4.308258238553227,10.909448034839384,1.13880504791411,25.43423642359219,7.130847584201203
34.0,20.074838638305664,1.040925145149231,17.8515682220459,11.60814094543457,1.393676592956186,4.326528205527309,10.830140570211205,1.434436082108483,25.212051497760296,7.064603070514594
35.0,20.538488388061523,1.2263346910476685,17.795734405517578,14.936233520507812,1.7253755347840671,4.60819090536671,10.9713380026843,1.848372149371321,25.340672602990818,7.330162717950006
36.0,20.201078414916992,1.2229150533676147,17.561569213867188,13.931058883666992,1.7586087982630085,4.661520964174468,10.918080201693117,1.8936257557432628,25.127301196927373,7.403126167554556
37.0,19.594694137573242,1.2203437089920044,16.703327178955078,16.46575927734375,1.4560673483234248,4.379953020411355,10.801902288055281,1.4554217025669847,24.79689802355968,7.526211036060046
38.0,19.421924591064453,1.0219082832336426,16.84682273864746,15.284834861755371,1.366635371542938,4.380911998998372,10.69583450565222,1.3423458145571845,24.72704226966916,7.23911657864186
39.0,19.575607299804688,1.1119190454483032,16.81468963623047,16.245908737182617,1.422622962111918,4.192546900457356,10.763354314453425,1.4164641563161697,24.497514115253804,7.78285016029519
40.0,19.316370010375977,1.2206964492797852,16.68246078491211,13.889063835144043,1.3395659838042002,4.169322856917561,10.87442775874651,1.3001090765978718,24.355493445089888,8.375169917688075
41.0,19.07110595703125,1.0786583423614502,16.540210723876953,14.283073425292969,1.3889486449557955,4.8020001106718695,10.922216710341907,1.3843842045820138,24.802250434857605,7.981561586474715
42.0,19.150379180908203,1.1846011877059937,16.224185943603516,17.177576065063477,1.5185965909459103,4.657314981207435,10.817837061647232,1.5835099036539952,24.61641151869877,7.790561776070139
43.0,18.764612197875977,1.1693071126937866,15.916525840759277,16.54400634765625,1.34215168753943,4.057255166131548,10.53719906313309,1.3378935085432384,24.103218086065844,7.474509287940293
