alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,0.32388474317851756,3.4129204605465833,2.4540687777130916
0.0001333521432163324,0.32445548753825604,2.9076597797429415,2.40157700224595
0.00017782794100389227,0.3250119593547418,2.4759729829123427,2.3623911291470416
0.00023713737056616554,0.3255568102071188,2.1073732654983792,2.333151398546575
0.00031622776601683794,0.3260948047416851,1.7928156175471248,2.311228157579728
0.00042169650342858224,0.32663433067078823,1.5245342834808866,2.2945810114899303
0.0005623413251903491,0.32719010660717524,1.295894628194655,2.281625617147255
0.0007498942093324559,0.3277879804365506,1.1012672399533736,2.2711155821562405
0.001,0.3284733582261379,0.9359437134371701,2.262041573847931
0.001333521432163324,0.3293258037325395,0.7961222624131742,2.2535460988471003
0.0017782794100389228,0.33048413217633255,0.6790074804581302,2.244850683552646
0.0023713737056616554,0.3321887810960612,0.583099719294851,2.2351918963552904
0.0031622776601683794,0.3348515840341331,0.508770608694205,2.223763219730397
0.004216965034285823,0.33916584083948337,0.4590864630502597,2.2096608691881694
0.005623413251903491,0.34626808450438146,0.44021101070979946,2.1918333081837535
0.007498942093324558,0.35794789854930603,0.4598563990155806,2.169036778991875
0.01,0.37686016571589415,0.5238536960833127,2.139803083461394
0.01333521432163324,0.4066253252754796,0.6348143739381636,2.1024311972693885
0.01778279410038923,0.4516600759978758,0.7943635994260881,2.0550203453427494
0.023713737056616554,0.5166679770762599,1.0052066494989582,1.9955667637196224
0.03162277660168379,0.6059319390267345,1.2710760073872276,1.9221455615966385
0.042169650342858224,0.7226605991383561,1.595373443463905,1.8331875514643854
0.05623413251903491,0.868497653166023,1.9794232099504205,1.7278344863164243
0.07498942093324558,1.04313707812989,2.4208280669199427,1.6063168129837366
0.1,1.2440141031090883,2.912311117318092,1.470258559209878
0.1333521432163324,1.4661721908404717,3.4414085166953727,1.3227962237371051
0.1778279410038923,1.702466072676936,3.991242313797775,1.1684223881941118
0.23713737056616552,1.94419640431868,4.54232263052429,1.0125333556811609
0.31622776601683794,2.1821245263440363,5.075006316047851,0.860753672442579
0.4216965034285822,2.407658366163097,5.572016653646528,0.7181926538515517
0.5623413251903491,2.6139093393981145,6.020406643749574,0.5888204241138041
0.7498942093324559,2.7963528148792762,6.412544291087059,0.4751118458631458
1.0,2.9529705513710622,6.7460324871867785,0.3780100714548604
1.333521432163324,3.083936742922845,7.022798746000734,0.2971553703495026
1.7782794100389228,3.191032638498161,7.247764784195228,0.23126018881610227
2.371373705661655,3.276997324850283,7.427493709930491,0.17850703918556052
3.1622776601683795,3.3449649124425846,7.569077018883312,0.13688406981824075
4.216965034285822,3.3980573758160597,7.679363213814983,0.10442233948012077
5.623413251903491,3.439136802687769,7.764511924425919,0.07933628931152183
7.498942093324558,3.4706860857897666,7.829799701952643,0.0600879803417211
10.0,3.4947775215281514,7.879592393109979,0.04540012946416897
