alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,0.324531796665262,3.398756484193044,2.4524295088900288
0.0001333521432163324,0.32509765631036586,2.8947664235839112,2.400279720349321
0.00017782794100389227,0.32564894075688194,2.464366103287456,2.361384921829097
0.00023713737056616554,0.32618823740108194,2.0971041242401447,2.3323916186048126
0.00031622776601683794,0.32672026554534145,1.7839550213858268,2.3106751738363447
0.00042169650342858224,0.3272534395473643,1.517128717043777,2.2941979359392017
0.0005623413251903491,0.32780259619718305,1.2899289742902496,2.2813776999999424
0.0007498942093324559,0.32839376007524584,1.0966502984806243,2.2709710860207517
0.001,0.32907251245719576,0.9325156711830236,2.2619730177735846
0.001333521432163324,0.32991853311418246,0.7936753749417295,2.2535310603924223
0.0017782794100389228,0.33107060200585015,0.6773111788929059,2.244871912279586
0.0023713737056616554,0.3327688952862698,0.5819246237718958,2.2352368553070825
0.0031622776601683794,0.33542459856264756,0.5079095395621772,2.2238232875382877
0.004216965034285823,0.3397298876139637,0.45837374177606816,2.2097304155355544
0.005623413251903491,0.34681954786378627,0.4395415259767266,2.1919087976829053
0.007498942093324558,0.3584808932690278,0.4591946316618119,2.1691160059525014
0.01,0.377366409275471,0.5232125784014061,2.1398845945421088
0.01333521432163324,0.40709506318477495,0.6342163538821889,2.10251391238565
0.01778279410038923,0.4520843533832448,0.7938203478873933,2.0551033451793743
0.023713737056616554,0.5170414116613989,1.0047196385328567,1.9956491906980414
0.03162277660168379,0.606254528543208,1.2706419814017216,1.9222265852454878
0.042169650342858224,0.7229372107077549,1.5949879266307474,1.8332663663025623
0.05623413251903491,0.8687361772561099,1.9790819130169963,1.72791032428949
0.07498942093324558,1.0433463633726052,2.4205272019800206,1.6063889578540718
0.1,1.244202586222677,2.9120473118057584,1.4703263538437443
0.1333521432163324,1.4663473223110828,3.441178679336573,1.3228590707926273
0.1778279410038923,1.7026340204685138,3.9910435751978013,1.1684797573674173
0.23713737056616552,1.9443620545949698,4.54215233182493,1.0125848135687827
0.31622776601683794,2.1822916257185616,5.074861971318697,0.8607989366638473
0.4216965034285822,2.407829480354252,5.571895857992581,0.7182316513169312
0.5623413251903491,2.6140860008786637,6.020306968839845,0.5888533236501796
0.7498942093324559,2.796535661783416,6.4124632317597134,0.4751390464098305
1.0,2.9531595805820494,6.7459674886373495,0.37803214883604064
1.333521432163324,3.0841314838679827,7.022747292789085,0.29717300200254254
1.7782794100389228,3.191232397109789,7.24772450790868,0.2312740789997039
2.371373705661655,3.277201304541838,7.42746247764162,0.1785178601958429
3.1622776601683795,3.3451723480878717,7.569052984120051,0.13689242488949016
4.216965034285822,3.3982675793136927,7.67934482979768,0.10442874559434541
5.623413251903491,3.4393491851125098,7.7644979290895,0.07934117463025223
7.498942093324558,3.470900163827986,7.829789086479587,0.06009169054143071
10.0,3.4949929050168094,7.879584363729874,0.04540293838655425
