alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,0.9695766203247235,10.240554948952095,3.6606102698161833
0.0001333521432163324,0.9712792995528624,8.727800544989718,3.3355287192284675
0.00017782794100389227,0.9729307616040714,7.4351312795069555,3.0771033054356876
0.00023713737056616554,0.9745326060567939,6.3306134492128106,2.8741986140188867
0.00031622776601683794,0.9760870029814093,5.386959297729227,2.7167528551158173
0.00042169650342858224,0.9775971471700832,4.5808981020035215,2.5958281859588705
0.0005623413251903491,0.9790681503282767,3.8926033924276475,2.5036579606145
0.0007498942093324559,0.9805086856706328,3.305177391960401,2.4336474650318167
0.001,0.9819338947308522,2.8042092579691262,2.380311868250541
0.001333521432163324,0.9833704057905527,2.3774254537710893,2.3391578820360803
0.0017782794100389228,0.9848649390332817,2.0144478085318007,2.306527586145212
0.0023713737056616554,0.9864990523624003,1.7066831711085346,2.2794250025649005
0.0031622776601683794,0.9884141218907273,1.4474002933192518,2.2553422844445445
0.004216965034285823,0.9908530731996552,1.2321088182268323,2.2320968350923467
0.005623413251903491,0.9942283966592059,1.0594155393494946,2.2076861416855382
0.007498942093324558,0.9992291063637306,0.9324295196126248,2.1801651093858703
0.01,1.0069799863933278,0.859991664552712,2.147551698169915
0.01333521432163324,1.0192588291796008,0.855150190870257,2.107770464207227
0.01778279410038923,1.0387502540432565,0.9287400636279248,2.0586490957989767
0.023713737056616554,1.069255038044909,1.083499497791313,1.9979877098379986
0.03162277660168379,1.1156852942696223,1.3159321314861592,1.9237202248272924
0.042169650342858224,1.1836169270660581,1.6212253278429152,1.8341759880703639
0.05623413251903491,1.2782660281464724,1.9946643225945044,1.7284237752703395
0.07498942093324558,1.4030730024096958,2.4301362187524704,1.6066412790829347
0.1,1.5584213861355238,2.9182482699407797,1.47041399423753
0.1333521432163324,1.7410380296063899,3.445372356921593,1.3228498716774943
0.1778279410038923,1.9442779043921823,3.9940003896252643,1.1684200855896372
0.23713737056616552,2.1591313880789746,4.544304705773587,1.0125048773537326
0.31622776601683794,2.3756310897141737,5.07646200894384,0.8607169807459518
0.4216965034285822,2.584319154525375,5.5730991435395225,0.7181574100128717
0.5623413251903491,2.777463126476526,6.0212162893217815,0.5887908647598641
0.7498942093324559,2.9497884721265466,6.413150971517229,0.47508901185853414
1.0,3.0986434255987025,6.7464870446456215,0.37799338765441914
1.333521432163324,3.2236831467654667,7.02313908486914,0.297143645621852
1.7782794100389228,3.326272366606898,7.248019435081376,0.2312521657590079
2.371373705661655,3.408820831180522,7.427684173852149,0.17850164035418903
3.1622776601683795,3.474205278290912,7.569219463250426,0.13688046748311306
4.216965034285822,3.525348348814957,7.679469760870103,0.10441993947487989
5.623413251903491,3.564958877908903,7.764591642944116,0.07933468376758364
7.498942093324558,3.595402618843359,7.829859367364824,0.06008689731123434
10.0,3.618662727747931,7.879637064831906,0.045399390760606444
