alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,0.028911642569728366,0.08323275866597554,2.25823450077277
0.0001333521432163324,0.028961099920460396,0.08383849919588462,2.2578114603521837
0.00017782794100389227,0.029048656515677635,0.08446890656612616,2.2572433082956924
0.00023713737056616554,0.029203579009694076,0.0849738248226986,2.256480780720453
0.00031622776601683794,0.02947670458597998,0.08552221612815686,2.2554609815741444
0.00042169650342858224,0.029955250964983273,0.08652364836610883,2.2541018312596313
0.0005623413251903491,0.03078554078313964,0.08849188152196323,2.252294395713691
0.0007498942093324559,0.03220442089672,0.09201063727114762,2.2498932744218565
0.001,0.03457436567849597,0.09786469432920979,2.2467048823352997
0.001333521432163324,0.03840939809815435,0.10723798309092625,2.242472978753091
0.0017782794100389228,0.044377789715827405,0.12180882400635362,2.236860558099814
0.0023713737056616554,0.05328688099502228,0.14368337212525076,2.229427383556575
0.0031622776601683794,0.06608144450819409,0.1753013139561005,2.219602941441467
0.004216965034285823,0.08388196748743229,0.21948282889906942,2.20665535454498
0.005623413251903491,0.1080562498616642,0.2796174541934635,2.1896579993660263
0.007498942093324558,0.14029687887356812,0.3598685920569145,2.167457684839755
0.01,0.1826796924763655,0.46529449586230703,2.1386517665116025
0.01333521432163324,0.2376840218236802,0.6018432795871343,2.101586616792593
0.01778279410038923,0.3081503952718456,0.7761800668048308,2.054395705341705
0.023713737056616554,0.39714518437453394,0.9952756888037619,1.9950999959039988
0.03162277660168379,0.5076989405487405,1.2656808331164857,1.921792442237237
0.042169650342858224,0.6423982481269231,1.5924592513685554,1.8329167239232806
0.05623413251903491,0.802846465030688,1.9778665439388203,1.7276238550065426
0.07498942093324558,0.9890647379886799,2.4200158371491343,1.6061509129200047
0.1,1.198968596479508,2.9119074273661876,1.470126612471379
0.1333521432163324,1.428095019330433,3.4412278400193954,1.3226906863164036
0.1778279410038923,1.6697377972327152,3.9911811459645756,1.1683378692172148
0.23713737056616552,1.9155607291343542,4.542322786741342,1.0124658446114323
0.31622776601683794,2.156614049241991,5.075035133884139,0.8607000292616274
0.4216965034285822,2.3845306882161212,5.572056128759955,0.7181503096220299
0.5623413251903491,2.5925957113631197,6.020447284254643,0.5887872266627587
0.7498942093324559,2.7764179548268824,6.412581521817982,0.47508598623277387
1.0,2.934081802412987,6.7460644991478995,0.37799004340514647
1.333521432163324,3.065840247136726,7.022825209136768,0.2971399372486376
1.7782794100389228,3.1735351163839227,7.247786092256257,0.23124834937587224
2.371373705661655,3.2599519270695514,7.427510553621571,0.1784979922027078
3.1622776601683795,3.32826033465649,7.569090157327604,0.1368771804048565
4.216965034285822,3.3816094202369924,7.679373361979846,0.10441710867420759
5.623413251903491,3.4228818894113138,7.7645197057331865,0.07933232782846014
7.498942093324558,3.4545762862910006,7.829805635735596,0.06008498646467031
10.0,3.4787767412577733,7.879596899343945,0.0453978707310178
