Epoch,Total,L_phy,rmse_fit,rmse_holdout,rmse_truth
0.0,13.918059349060059,13.91793441772461,3.613254256341991,,7.873688779184791
5.0,1.557985782623291,1.5426926612854004,1.9307051294243882,,3.609807276851889
10.0,1.441853642463684,1.4237313270568848,2.387241498995158,,2.6718839815210305
15.0,1.356580376625061,1.338923692703247,3.0364895073239215,,3.4164328577255176
20.0,1.2664896249771118,1.2488569021224976,6.683054679751552,,8.329653785145382
25.0,1.198124885559082,1.1784855127334595,3.8196052418717152,,5.825065627147428
30.0,1.2223122119903564,1.202376365661621,6.815743788510285,,9.3601254483438
35.0,1.1247636079788208,1.1032356023788452,2.4966932320283806,,4.105378256915364
40.0,1.1312179565429688,1.1097512245178223,1.4095859196954064,,1.6570074290443353
45.0,1.1812403202056885,1.1608659029006958,1.2873256272384739,,1.4521762592743526
50.0,1.0791233777999878,1.0581809282302856,1.0861597977552215,,0.9816755271396052
55.0,1.083917260169983,1.0612788200378418,1.117074165932039,,0.9985944016986231
60.0,1.0577783584594727,1.0355396270751953,1.1993262441043606,,1.3036373284243221
65.0,1.0684559345245361,1.0468324422836304,1.1595327270120854,,1.33787909085292
70.0,1.0678011178970337,1.0455834865570068,1.4703254654348026,,1.3510758538187306
75.0,1.1428568363189697,1.1213500499725342,1.9580554228212743,,2.0324516855151042
80.0,1.1389105319976807,1.1178511381149292,1.184839296354682,,1.1262186746991953
85.0,1.0803288221359253,1.0587595701217651,1.0312015015624272,,0.8600436856519996
90.0,1.1233069896697998,1.1012158393859863,1.0290919874605464,,0.8698204017613238
95.0,1.0741733312606812,1.0519503355026245,1.042098471802033,,0.7248552255008488
100.0,1.061931848526001,1.0397992134094238,1.1577230457763399,,0.9524827609637517
105.0,1.0490682125091553,1.0269203186035156,1.1951000334670183,,0.9717797024707957
110.0,1.0637999773025513,1.0413371324539185,1.123655438174346,,0.8821219624683722
115.0,1.0634243488311768,1.0408686399459839,1.1629997690681766,,0.9692953740319087
120.0,1.069379210472107,1.0469810962677002,1.1944673017946372,,0.9568425279156051
125.0,1.0647642612457275,1.0423263311386108,1.0276620183897307,,0.7201440509035174
130.0,1.0411219596862793,1.0184880495071411,1.0070461078076234,,0.7161584827212375
135.0,1.0494227409362793,1.0264995098114014,0.9971282275539202,,0.6877905460463378
140.0,1.040422797203064,1.0175352096557617,0.9934801867193737,,0.6983339972960301
145.0,1.0462781190872192,1.0231976509094238,0.9900662525710332,,0.7068816608427096
150.0,1.0473370552062988,1.0241749286651611,1.0423387964937432,,0.8120465452617827
155.0,1.0447678565979004,1.0216190814971924,1.035468288024676,,0.8221122341258649
160.0,1.0461022853851318,1.0229252576828003,0.9991626639156987,,0.7717667883032955
165.0,1.0374237298965454,1.0140968561172485,0.9884141155843345,,0.7666711887230543
170.0,1.0526959896087646,1.0292288064956665,0.9932307567860074,,0.8075333710672155
175.0,1.037655234336853,1.014145851135254,1.0613971192347227,,0.9156966277288481
180.0,1.1104135513305664,1.0869141817092896,1.0326707226813805,,0.9239886088851752
185.0,1.0448038578033447,1.021602749824524,1.0717857270444133,,1.0729972792787368
190.0,1.050267219543457,1.027207374572754,1.0229810066845364,,0.915324490667164
195.0,1.0590386390686035,1.0359081029891968,1.0281513106095508,,1.0651836152997962
200.0,1.0400333404541016,1.0169212818145752,1.0551691043383784,,0.9756666627097659
205.0,1.0512897968292236,1.0279920101165771,1.0566307367661145,,0.9085043949028172
210.0,1.0399298667907715,1.0164397954940796,0.9910072534363045,,0.8242481032413841
215.0,1.0335904359817505,1.009920597076416,0.9903550375051332,,0.8675319502493906
220.0,1.0302132368087769,1.0063533782958984,0.9912962445870714,,0.8973993314190761
225.0,1.02955961227417,1.0054926872253418,0.9875648308255177,,0.919863810703255
230.0,1.0277202129364014,1.0034055709838867,1.0005815723747284,,0.9621700870592185
