Epoch,Total,L_phy,rmse_fit,rmse_holdout,rmse_truth
0.0,14.050189971923828,14.049362182617188,3.907768772108955,,8.599097463103648
10.0,1.379638671875,1.31206214427948,1.2860623281899,,2.6510176846268263
20.0,0.9892405867576599,0.902062177658081,1.7455310988022352,,2.9493534483316357
30.0,0.8775267601013184,0.7804734110832214,1.0681701276058724,,2.013915850487902
40.0,0.8889702558517456,0.7864269018173218,0.9166094409941967,,2.0581852549428414
50.0,0.8047793507575989,0.6996232271194458,0.8094637779692977,,1.9863874546768001
60.0,0.7832640409469604,0.6678482890129089,0.8650710152983935,,2.364964621699514
70.0,0.7898318767547607,0.6688344478607178,0.8715643661152696,,2.488418453903588
80.0,0.8073688745498657,0.6835244297981262,0.8125323286911683,,2.464256183794967
90.0,0.7826489210128784,0.6566401720046997,0.8026958386951575,,2.4193304340212087
100.0,0.7775388360023499,0.6503569483757019,0.7978693494591862,,2.4172573068705105
110.0,0.7594828605651855,0.6307486891746521,0.8213618271014925,,2.465080195475762
120.0,0.7707231044769287,0.6406564116477966,0.8140406942889417,,2.543351431129363
130.0,0.7603477239608765,0.6289957761764526,0.8000353922196821,,2.5477732698237157
140.0,0.760030210018158,0.6280851364135742,0.8014344535165695,,2.601559352392172
150.0,0.7571686506271362,0.6239328384399414,0.795027261281876,,2.56296533427638
160.0,0.7528789043426514,0.6189099550247192,0.7993180196875689,,2.539166566297712
170.0,0.750974714756012,0.6163180470466614,0.7909626945498727,,2.5466912997855062
180.0,0.7506622672080994,0.6152290105819702,0.7879454361791639,,2.588826358356566
190.0,0.7511550188064575,0.6147366166114807,0.7791338781962004,,2.5809201664874935
200.0,0.7505426406860352,0.6137943267822266,0.7872905700636541,,2.635270175097837
210.0,0.7443891763687134,0.6072928309440613,0.7598265427843844,,2.6562500884573144
220.0,0.7405459880828857,0.6014981865882874,0.7594599272236703,,2.639512303858179
230.0,0.736882209777832,0.5968355536460876,0.7493033849013979,,2.5870084119792383
240.0,0.7379631996154785,0.5965268611907959,0.7555258163991393,,2.598484274287339
250.0,0.7355430722236633,0.5939627885818481,0.749289772836663,,2.574835360497647
260.0,0.739122211933136,0.5970476865768433,0.759831971580084,,2.611747688535765
270.0,0.7422674894332886,0.5996466279029846,0.7490965874457901,,2.635978419968528
280.0,0.73856121301651,0.5974663496017456,0.7658465421603247,,2.5664603802966517
290.0,0.7428461313247681,0.6013977527618408,0.7497926514914759,,2.60302983014184
300.0,0.7367067337036133,0.5949509739875793,0.747862676433148,,2.594359412988017
310.0,0.735876202583313,0.5936026573181152,0.7494895002694212,,2.597252287370129
320.0,0.7345533967018127,0.5916956067085266,0.7485561856330933,,2.5934318438538004
330.0,0.7345390319824219,0.5913783311843872,0.7497112131961646,,2.5876574477555594
