alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,0.23020711244474767,13.73271623587398,4.246972092712496
0.0001333521432163324,0.24155925360183148,11.920513255844492,3.8553674794205652
0.00017782794100389227,0.2526073774758873,10.322576592023552,3.5265926625163986
0.00023713737056616554,0.2633359300070997,8.91842048985836,3.2543029971912687
0.00031622776601683794,0.27372252243922335,7.690166205707553,3.03221661651723
0.00042169650342858224,0.2837470979002779,6.621558047328351,2.85392691567195
0.0005623413251903491,0.2934034875506312,5.697084347072345,2.712889065904236
0.0007498942093324559,0.30271179771914325,4.901456605405067,2.60259244966081
0.001,0.3117312482749751,4.2195282803231615,2.5168366424028217
0.001333521432163324,0.32057538696333676,3.636582043769991,2.4499926635283966
0.0017782794100389228,0.3294343909389922,3.1388244924206186,2.397160544465201
0.0023713737056616554,0.33861258557663854,2.713916244173122,2.35419422840557
0.0031622776601683794,0.34859246318559134,2.3514356708404067,2.317616059459593
0.004216965034285823,0.3601385896427146,2.0433055457358793,2.2844667452721996
0.005623413251903491,0.37445195590541475,1.7843561656133256,2.252135473879684
0.007498942093324558,0.393371445606537,1.5732877839498551,2.21820199361004
0.01,0.41958380422537417,1.4141771324155294,2.1803103228024723
0.01333521432163324,0.45674526123875026,1.3179319476538467,2.1360883696074633
0.01778279410038923,0.5093742722193776,1.301361110908313,2.0831286955672583
0.023713737056616554,0.5824212921144492,1.3810124937578607,2.019048724884712
0.03162277660168379,0.6805809804868596,1.564760199391879,1.941647953673676
0.042169650342858224,0.8075447658226819,1.8496634586371425,1.84916855418094
0.05623413251903491,0.9653494191323996,2.2262983746852543,1.7406392845877465
0.07498942093324558,1.1538575405210607,2.682302314145055,1.6162427411412288
0.1,1.3703884942037035,3.2027734254279783,1.4776063956838688
0.1333521432163324,1.6095976132922354,3.7696288792892827,1.3279017774354722
0.1778279410038923,1.8637451478312324,4.361737220814401,1.1716637712459126
0.23713737056616552,2.1234302256406536,4.956304653250149,1.0143147849752225
0.31622776601683794,2.378716142727294,5.531157546481958,0.861473785446107
0.4216965034285822,2.6204140828377382,6.06720774705182,0.7182099185035326
0.5623413251903491,2.841205551434294,6.550377588615881,0.5884273916761019
0.7498942093324559,3.0363270262604436,6.972508908319567,0.47452445571864804
1.0,3.203699258718336,7.3311622238376595,0.37737147102709023
1.333521432163324,3.3435749538494077,7.628562561236987,0.29654919922510353
1.7782794100389228,3.4579060192407374,7.870129650870869,0.230727233896878
2.371373705661655,3.5496496812308944,8.063010573292413,0.17806066787054495
3.1622776601683795,3.6221710825433173,8.214885426239004,0.13652217624588278
4.216965034285822,3.678812935737959,8.333146390628915,0.10413543058175094
5.623413251903491,3.7226348484343577,8.42442739969177,0.07911236034436421
7.498942093324558,3.756288603100233,8.494402652126034,0.059915127841210884
10.0,3.781986235129457,8.547761965327593,0.04526774949087341
