alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,1.3811766790048081,82.39547438268926,21.638784517659325
0.0001333521432163324,1.4492499223972375,71.52230427867903,18.81741294598022
0.00017782794100389227,1.5154717540750835,61.934699180181184,16.33482123440482
0.00023713737056616554,1.579729219992652,53.5097387147105,14.15941554449867
0.00031622776601683794,1.6418541886055908,46.140137682333844,12.263706752116489
0.00042169650342858224,1.7016678495220847,39.72833409856328,10.622730328130688
0.0005623413251903491,1.759032224217099,34.181198542754736,9.212621724016351
0.0007498942093324559,1.8138934601701153,29.40687573970334,8.009747391339447
0.001,1.8663058643070427,25.314230147233584,6.990519289111533
0.001333521432163324,1.9164327419714973,21.814433912605534,6.131772038688256
0.0017782794100389228,1.9645280999343941,18.823662197578948,5.4114248974848795
0.0023713737056616554,2.0109097101007856,16.26572882726594,4.809112613480098
0.0031622776601683794,2.055937193836432,14.073794463890371,4.306552700498549
0.004216965034285823,2.100007129467342,12.190850715317525,3.887577725610101
0.005623413251903491,2.1435731674084337,10.569228912372099,3.537912034174385
0.007498942093324558,2.187195220370581,9.16966031284084,3.2448409545480295
0.01,2.231620516983457,7.960412606452331,2.996902585558968
0.01333521432163324,2.277897793825388,6.916903777019104,2.7836750355793765
0.01778279410038923,2.3275206712161807,6.022074530892131,2.5956805055832177
0.023713737056616554,2.3825804023486707,5.267651194465164,2.424399101246074
0.03162277660168379,2.4458782859949344,4.656020789860225,2.2623783088878064
0.042169650342858224,2.5209046634396017,4.201291016291894,2.1034269461945048
0.05623413251903491,2.6115570747347263,3.925989886478266,1.9428754600949336
0.07498942093324558,2.721494373299651,3.849315415068471,1.7778544930218687
0.1,2.853158584739649,3.9702020999195247,1.6075013922517711
0.1333521432163324,3.0067220692146566,4.259546437459062,1.4329811172837894
0.1778279410038923,3.1793923109822924,4.669315235128649,1.2572319525827569
0.23713737056616552,3.3654553437108707,5.147853880317367,1.0844205013108161
0.31622776601683794,3.5571383981274125,5.649943209034518,0.9191886880273067
0.4216965034285822,3.746007871317286,6.1405641959659985,0.7658560950372392
0.5623413251903491,3.9244169428351805,6.5953760738180085,0.6277651713012015
0.7498942093324559,4.0865679727102275,6.999810257592446,0.5069085676537597
1.0,4.228978751299373,7.347456466029395,0.40387767139999103
1.333521432163324,4.3503920598752295,7.638067300874531,0.3180695547063692
1.7782794100389228,4.451324607418655,7.875504789045607,0.24803307139954323
2.371373705661655,4.5334815867004865,8.065923409671825,0.19183668391316636
3.1622776601683795,4.599205892073019,8.216367623513142,0.14737972107307296
4.216965034285822,4.651048806259189,8.333824336636335,0.11261460034715716
5.623413251903491,4.691482355255891,8.424672465865545,0.08568089657045774
7.498942093324558,4.722735633446382,8.494428866855532,0.06496884670355085
10.0,4.74672313702391,8.547688555555315,0.04913412944238768
