Epoch,Total,L_phy,rmse_fit,rmse_holdout,rmse_truth
0.0,13.470185279846191,13.469225883483887,3.7455411067614377,,8.465986188675439
10.0,0.7044854760169983,0.6345720887184143,1.4098489583655218,,2.7414803756530626
20.0,0.723230242729187,0.6402426362037659,2.2375173016537895,,2.807062281992876
30.0,0.43720176815986633,0.3516918420791626,0.8857264806480991,,1.7138063185714525
40.0,0.46302464604377747,0.36911898851394653,0.576808191789636,,0.8093833083581479
50.0,0.40224984288215637,0.3108478784561157,0.5391414158249324,,0.7104946154694077
60.0,0.37080276012420654,0.2790164649486542,0.7278673202336535,,0.8577604326737728
70.0,0.3902429938316345,0.29811322689056396,0.5395734676795885,,0.725385698029962
80.0,0.38985058665275574,0.29823651909828186,0.683706180249543,,0.8021461906960524
90.0,0.37016573548316956,0.27709224820137024,0.5226360067796254,,0.7065650602548712
100.0,0.36257410049438477,0.2695755362510681,0.4896917537725802,,0.591283519380735
110.0,0.35740840435028076,0.26339370012283325,0.5221194595900922,,0.6871724020290096
120.0,0.35499072074890137,0.26069536805152893,0.5100218747104898,,0.6841758823694662
130.0,0.36190107464790344,0.2672317624092102,0.5583063571614292,,0.732441865557555
140.0,0.4255388379096985,0.3316303789615631,0.503631355842501,,0.7216219282494674
150.0,0.3895130753517151,0.29611894488334656,0.6009716850711025,,0.9604110734066911
160.0,0.3544890880584717,0.26005250215530396,0.5068542376011217,,0.767862966710452
170.0,0.35789987444877625,0.2625233232975006,0.48721718419696736,,0.72450997507869
180.0,0.3475778102874756,0.25123363733291626,0.48409481462290854,,0.7229256165291913
190.0,0.3437003493309021,0.2461991012096405,0.494784853790562,,0.7783312190251895
200.0,0.35454943776130676,0.25742360949516296,0.5411316761548297,,0.800745394981324
210.0,0.35272786021232605,0.2556664049625397,0.5131135038647264,,0.7935461272798534
220.0,0.344210147857666,0.24656206369400024,0.49213172654044723,,0.7933977261977129
230.0,0.34552428126335144,0.2473321110010147,0.4874207752270231,,0.7948488326147416
240.0,0.3464873433113098,0.24801863729953766,0.4947346377521208,,0.81616701188839
250.0,0.34675270318984985,0.24806825816631317,0.49881109095534015,,0.8221692663125673
260.0,0.34543877840042114,0.24614600837230682,0.5048364234316526,,0.8405137728156011
270.0,0.34205305576324463,0.24286237359046936,0.4858093595212742,,0.8355845604238521
280.0,0.34093210101127625,0.24141688644886017,0.481940456384652,,0.8452692950786495
290.0,0.3403050899505615,0.24066580832004547,0.4772030271360684,,0.8362566481073361
300.0,0.34041398763656616,0.2405114471912384,0.49481439758082824,,0.866718409389294
310.0,0.34126490354537964,0.24121420085430145,0.4945763502816389,,0.8720407718406779
320.0,0.33850663900375366,0.23818150162696838,0.47176470955843797,,0.8700594858025155
330.0,0.3359955847263336,0.2352060228586197,0.465765459093928,,0.8564182014756886
340.0,0.33415064215660095,0.23287898302078247,0.46625642349462815,,0.873441694881294
350.0,0.3332620859146118,0.23168238997459412,0.468625540118311,,0.8877740359088693
360.0,0.3327459692955017,0.23090560734272003,0.47081242346047747,,0.901719298918221
370.0,0.33252668380737305,0.230476513504982,0.47038423899687287,,0.9114151606712764
380.0,0.33271917700767517,0.23045620322227478,0.46914392443705616,,0.9098594154712212
390.0,0.3325017988681793,0.23032566905021667,0.4666094867584175,,0.914710480456607
400.0,0.33221811056137085,0.2298603057861328,0.46620179883157303,,0.9186974675725966
410.0,0.33202064037323,0.22946426272392273,0.4666430177983593,,0.923558369222741
420.0,0.33193984627723694,0.22927407920360565,0.46689782641419925,,0.9268948616868457
430.0,0.33507364988327026,0.23240529000759125,0.4682592452913042,,0.9175404723271149
440.0,0.3326130509376526,0.23035337030887604,0.46237717604721545,,0.9122812701023825
450.0,0.3318172097206116,0.229232057929039,0.4632736361108556,,0.9208658022563069
460.0,0.3317200243473053,0.2289086878299713,0.4644660529192462,,0.9254982720103947
470.0,0.3316114544868469,0.22871851921081543,0.4647255865051574,,0.9305666519985889
480.0,0.3331395983695984,0.2301512509584427,0.4657270204061455,,0.9372656889421653
490.0,0.33225107192993164,0.22942569851875305,0.46241591420304173,,0.9233659047834146
500.0,0.3317570090293884,0.22892723977565765,0.46174163812557545,,0.9266499073393846
510.0,0.33156904578208923,0.2286781668663025,0.46196637996750484,,0.9323997877982213
520.0,0.3314664661884308,0.2284069061279297,0.46340937148290373,,0.9367813758035819
530.0,0.3322325646877289,0.22907230257987976,0.46938146342742265,,0.9386273486558201
540.0,0.3329535126686096,0.23011352121829987,0.4665459906324277,,0.9260884291184016
550.0,0.3315197825431824,0.2285638451576233,0.46107151360772236,,0.929049467140728
560.0,0.3314307630062103,0.22831794619560242,0.46214843951488527,,0.9339051356454978
570.0,0.3313417434692383,0.22815988957881927,0.4623723407270376,,0.935205554586052
580.0,0.33126455545425415,0.22802668809890747,0.4627265138663839,,0.9389486741903856
590.0,0.3315313756465912,0.22823220491409302,0.4642017128296864,,0.9414230329071471
600.0,0.3341962695121765,0.2312639206647873,0.46474039138826023,,0.9368007500802383
610.0,0.3316993713378906,0.2289188951253891,0.4621884324218444,,0.9297197801955022
620.0,0.33158886432647705,0.22876010835170746,0.4620435120410594,,0.9358230494591234
630.0,0.3313426673412323,0.2282535582780838,0.4611007060063041,,0.9374937326909255
640.0,0.33126890659332275,0.22805625200271606,0.46203205025772576,,0.9397097676002152
650.0,0.3312683403491974,0.22798685729503632,0.46312306707348644,,0.9422756418324331
660.0,0.335135817527771,0.23186272382736206,0.4771761677085507,,0.9415862193267471
670.0,0.3324315547943115,0.22953790426254272,0.46326321376772017,,0.9327810851727678
680.0,0.3314250707626343,0.22836703062057495,0.46216225400117306,,0.9330599788169939
690.0,0.33125749230384827,0.22805248200893402,0.4612283627662999,,0.9374195765093221
700.0,0.3312169313430786,0.22791609168052673,0.4620484315371666,,0.9402449628020748
710.0,0.3311798572540283,0.22785060107707977,0.46224859127692147,,0.9415199140118277
720.0,0.33236345648765564,0.22906246781349182,0.4709626848590419,,0.9435314063867931
730.0,0.3350861668586731,0.23197899758815765,0.4684942218085995,,0.9356841860344042
740.0,0.3311876058578491,0.22814558446407318,0.4623645819154378,,0.9365341035926241
750.0,0.3315267562866211,0.2283310741186142,0.46158511364572913,,0.9361232812769719
760.0,0.3311588764190674,0.2278602123260498,0.46127644899410275,,0.9386113117610588
