alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,1.3575343557142752,60.532482026951534,15.97055382260489
0.0001333521432163324,1.3987519940256397,51.73434886328396,13.700112656708823
0.00017782794100389227,1.4380267925980277,44.15899584829926,11.753663475486494
0.00023713737056616554,1.4754049636065898,37.65073846060686,10.09124933442296
0.00031622776601683794,1.510947369089599,32.06930627467525,8.676987772845644
0.00042169650342858224,1.5447243453403916,27.289738612964676,7.479010865051442
0.0005623413251903491,1.5768119283322046,23.20174623187548,6.469241306973758
0.0007498942093324559,1.60728954443264,19.708728383901793,5.6230459372710975
0.001,1.6362394299017868,16.726590881229715,4.91879951375653
0.001333521432163324,1.663748214723155,14.182474696344672,4.337390709121776
0.0017782794100389228,1.6899115084397414,12.013485352939378,3.86171246924006
0.0023713737056616554,1.7148428322879632,10.165503656330278,3.4761941793107627
0.0031622776601683794,1.7386890084627058,8.59214333528704,3.1664387590608616
0.004216965034285823,1.7616559400693237,7.253899497762052,2.9190097570099125
0.005623413251903491,1.7840509319187523,6.1175251275311835,2.7213715444468223
0.007498942093324558,1.8063507047852099,5.1557130720683295,2.5619389776398087
0.01,1.8293055129397013,4.347263686905454,2.430168250187786
0.01333521432163324,1.854088101587342,3.6780478217837134,2.3166314302584095
0.01778279410038923,1.8824858723635884,3.1430545551485713,2.213053725130591
0.023713737056616554,1.9171086558382597,2.7490561648106357,2.112332423938786
0.03162277660168379,1.9615359597349857,2.5147656931061784,2.0085800036649655
0.042169650342858224,2.0202629527638587,2.461842844149093,1.8972308575420518
0.05623413251903491,2.0982642908861227,2.596046996300196,1.775220750563526
0.07498942093324558,2.2000616590718023,2.8962819304625476,1.6411990556513076
0.1,2.32841386197733,3.324015376770455,1.4956850400001034
0.1333521432163324,2.48306323209315,3.8378724780308535,1.341056609787437
0.1778279410038923,2.6601125531900673,4.400202770080026,1.1812833266735232
0.23713737056616552,2.852387671410911,4.978100690526379,1.021385887387318
0.31622776601683794,3.050690847602387,5.543593657888667,0.8666982342429147
0.4216965034285822,3.2454862835682423,6.074355469105024,0.7220877657049137
0.5623413251903491,3.4284672540476553,6.55451534893716,0.5913164237141657
0.7498942093324559,3.593598144985145,6.974921113827871,0.47668247782543866
1.0,3.737481342941771,7.332578777900417,0.3789860086816617
1.333521432163324,3.859140806455703,7.629401305826458,0.2977580524431825
1.7782794100389228,3.9594530448467493,7.8706312017307605,0.23163256599576942
2.371373705661655,4.040472483038139,8.06331412492049,0.1787386943128288
3.1622776601683795,4.104827967467331,8.2150718203662,0.13702994618688683
4.216965034285822,4.1552742214000435,8.333262781443947,0.10451569645403044
5.623413251903491,4.194408447417664,8.424501446277395,0.07939715840616805
7.498942093324558,4.224522982290858,8.494450702307565,0.06012845201082976
10.0,4.247552856437556,8.547793779162513,0.045427561655108674
