alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,0.44439571149577684,26.396376552631807,7.259909441955642
0.0001333521432163324,0.46537752370947943,23.040019300218102,6.433416994651097
0.00017782794100389227,0.4857628743322541,20.112409428395726,5.724598849221444
0.00023713737056616554,0.5056589547126661,17.555314042486867,5.118522922475627
0.00031622776601683794,0.525166560258612,15.31716935726709,4.6019204627228385
0.00042169650342858224,0.5443714864722959,13.353761618251143,4.163295716654907
0.0005623413251903491,0.5633359907029678,11.628392639579554,3.7928603267831513
0.0007498942093324559,0.5820940838937286,10.11140557526026,3.4822725372584307
0.001,0.600656107903161,8.779004203686936,3.2242086875982303
0.001333521432163324,0.6190262450403234,7.611582787435329,3.011886740065215
0.0017782794100389228,0.6372325861770344,6.5920521667128895,2.8387089118447606
0.0023713737056616554,0.6553667387481996,5.704663680210278,2.69813259389898
0.0031622776601683794,0.6736317415187141,4.934580502738443,2.5837519382462553
0.004216965034285823,0.6924036768807453,4.268124979220254,2.489473826666966
0.005623413251903491,0.7123200764046096,3.6934632413164037,2.409662828426647
0.007498942093324558,0.7344126489424123,3.20155383551273,2.3391906381845717
0.01,0.7602971338466705,2.787396743228361,2.2733967117405016
0.01333521432163324,0.7924110183071541,2.4517613054345415,2.2080085882366367
0.01778279410038923,0.8342398238686517,2.2032475241870166,2.1390798213325017
0.023713737056616554,0.8903952885207507,2.0590770905873907,2.062994979618415
0.03162277660168379,0.9663449621691921,2.040749523202423,1.9765753402873545
0.042169650342858224,1.0676419009508424,2.1626939922512194,1.8772964367341805
0.05623413251903491,1.1987315653314412,2.422216502226821,1.7635961567889342
0.07498942093324558,1.3616990849710446,2.8009038512298896,1.6352107627108876
0.1,1.5554008135662156,3.272777396879275,1.49343774041128
0.1333521432163324,1.7752387197454333,3.8098237733405496,1.3412098324326578
0.1778279410038923,2.0135949149909744,4.383886170830746,1.1828928748837553
0.23713737056616552,2.2608079184315506,4.967661362532239,1.0237925432303634
0.31622776601683794,2.5064984422883074,5.536182198232406,0.8694496802389926
0.4216965034285822,2.740982073388441,6.068640457729888,0.7248831120696538
0.5623413251903491,2.9564623459368304,6.549891938448255,0.5939658180715296
0.7498942093324559,3.147749285968386,6.971110688263415,0.47907684273087103
1.0,3.3124020845384528,7.329437051651372,0.3810738553166328
1.333521432163324,3.4503791430192257,7.626833062950485,0.29952752642784713
1.7782794100389228,3.563401400313748,7.868556856671711,0.23309755575836727
2.371373705661655,3.6542509915054975,8.06165956031953,0.17992821865266284
3.1622776601683795,3.7261645993278227,8.213767347469718,0.13798028469180115
4.216965034285822,3.7823935080933473,8.332244712295793,0.10526486083770473
5.623413251903491,3.8259338771256934,8.423713644222406,0.07998133129928649
7.498942093324558,3.859394370921416,8.493845318173832,0.06057999259559497
10.0,3.884958124722283,8.547331162648433,0.04577416079579103
