alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,0.21842378812979824,13.366790322208455,4.164085203623116
0.0001333521432163324,0.22945177515018703,11.652007690902893,3.796225036992281
0.00017782794100389227,0.24015181651594092,10.151932554613952,3.4896511205510614
0.00023713737056616554,0.2505561575657375,8.841328303175052,3.236686045455614
0.00031622776601683794,0.2607035990603304,7.69653491241488,3.029844446001426
0.00042169650342858224,0.2706380982838422,6.696009012154023,2.862054412033987
0.0005623413251903491,0.2804076740916913,5.820717063022068,2.7268316339339
0.0007498942093324559,0.29006510914031414,5.054345804662659,2.618380538717564
0.001,0.2996732961151752,4.383269976295432,2.5316100893591478
0.001333521432163324,0.309319727874237,3.796257193904279,2.4620768456298414
0.0017782794100389228,0.319145207795871,3.2839921242072823,2.405888230655979
0.0023713737056616554,0.32939244704186166,2.838605125312409,2.359600386234629
0.0031622776601683794,0.3404816132056988,2.453419125221118,2.3201281324859377
0.004216965034285823,0.3531219829928065,2.1230789517578255,2.284665064008922
0.005623413251903491,0.3684687900565745,1.8441722478979352,2.250604369961045
0.007498942093324558,0.3883228371453395,1.6164355102339358,2.2154568770634344
0.01,0.4153370197633485,1.4445196506800024,2.1767740625687555
0.01333521432163324,0.4531366911799871,1.339574250537767,2.1320934183690348
0.01778279410038923,0.5062159905811181,1.3181990805295318,2.0789295560478185
0.023713737056616554,0.5795150238550523,1.3960352145230792,2.0148366926765755
0.03162277660168379,0.6777373422027125,1.5795318102828328,1.9375647081720504
0.042169650342858224,0.8046002133934368,1.8645049281443866,1.845317372498182
0.05623413251903491,0.9621752864297064,2.2408888964426077,1.7370934670452847
0.07498942093324558,1.1503615272221022,2.6961624595655587,1.6130512422031134
0.1,1.366512293443434,3.215495442370926,1.4747971153006074
0.1333521432163324,1.6053137785697622,3.780947249911368,1.3254834368811677
0.1778279410038923,1.859053750172283,4.371529568439731,1.1696275298057481
0.23713737056616552,2.118354397931893,4.964568038761987,1.0126365914485698
0.31622776601683794,2.3732963408469123,5.537977907668599,0.8601179308561236
0.4216965034285822,2.6147009033296875,6.072729085063505,0.7171335693227473
0.5623413251903491,2.835252553914639,6.554774078981532,0.5875853449164713
0.7498942093324559,3.030184851915125,6.975962142813046,0.4738732194957822
1.0,3.1974119234797653,7.3338449085348625,0.3768720566238952
1.333521432163324,3.3371783441270453,7.630628762568618,0.2961684910276684
1.7782794100389228,3.4514280420452272,7.871710551262445,0.23043820128920542
2.371373705661655,3.543111440670389,8.064214116371122,0.17784185213757647
3.1622776601683795,3.6155882297385733,8.215798242383073,0.13635685162489583
4.216965034285822,3.672197008197137,8.333836755137048,0.1040107096577544
5.623413251903491,3.715994339922202,8.42494841913895,0.07901838336021919
7.498942093324558,3.7496297857730143,8.494795242149893,0.059844385267842914
10.0,3.775313749266694,8.548057430424931,0.04521453950457189
