alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,0.6801169799835564,30.053921106247433,8.170855715080044
0.0001333521432163324,0.70035082779653,25.69706568386293,7.084865509890216
0.00017782794100389227,0.7196468503076279,21.946832357390267,6.164991664748784
0.00023713737056616554,0.7380319266932422,18.725160858305042,5.391415441914857
0.00031622776601683794,0.7555402051928638,15.961961105692458,4.746155936277657
0.00042169650342858224,0.7722111531202482,13.594976692599083,4.212900981370004
0.0005623413251903491,0.7880883780217032,11.56942849364468,3.77677732910236
0.0007498942093324559,0.8032197584564293,9.837512375851373,3.4241125465324145
0.001,0.8176596663689525,8.357792420160918,3.142240839978896
0.001333521432163324,0.8314747171541009,7.094521327217471,2.9193938928619607
0.0017782794100389228,0.844754993069738,6.016941834335643,2.7446916043860616
0.0023713737056616554,0.8576335165239781,5.098651109602398,2.6082090387775336
0.0031622776601683794,0.8703183625555594,4.317117814419737,2.5010629479016826
0.004216965034285823,0.8831444711564802,3.6534353487390683,2.4154554769858554
0.005623413251903491,0.8966560484431938,3.092408424331001,2.344637527142745
0.007498942093324558,0.9117335065373656,2.6231326613048505,2.2827922094137736
0.01,0.9297780669215805,2.2403110677078177,2.2248692461977404
0.01333521432163324,0.9529541371415332,1.946426949662464,2.1664153948393166
0.01778279410038923,0.984451719047581,1.7537977042035657,2.103447023867572
0.023713737056616554,1.0286580642996248,1.6825906607893175,2.0324048541759203
0.03162277660168379,1.0910381362568171,1.7499591591149894,1.9502196604311492
0.042169650342858224,1.1775029608815428,1.9566109282180888,1.8544985499953133
0.05623413251903491,1.2932168800525752,2.2863858432458266,1.7438103783554948
0.07498942093324558,1.4411480969201202,2.7162176790430563,1.6180074540214984
0.1,1.6209187816293318,3.2224776839538873,1.4784814041450307
0.1333521432163324,1.8283963539296482,3.781596360029823,1.3282358027378718
0.1778279410038923,2.05611479136998,4.36937876870542,1.1716862406336412
0.23713737056616552,2.2943440068716745,4.961415235690604,1.0141712242095744
0.31622776601683794,2.5325254943729476,5.53470322132037,0.8612522214474969
0.4216965034285822,2.7607644302515086,6.069732762674298,0.7179608023549852
0.5623413251903491,2.9710653724892873,6.55220804349916,0.5881782132592412
0.7498942093324559,3.158067217794767,6.973852590331873,0.4742896744970709
1.0,3.319187778106402,7.332157931545484,0.37715851565019937
1.333521432163324,3.4542693416498373,7.629305836438379,0.2963616126605515
1.7782794100389228,3.5649357692041574,7.87068753125926,0.23056613300959425
2.371373705661655,3.653885779589043,8.063430836531843,0.17792544758831833
3.1622776601683795,3.7242826446562503,8.215202661698157,0.1364109906616411
4.216965034285822,3.779312393939866,8.333386030702163,0.10404564102154433
5.623413251903491,3.8219135023074013,8.424608395298405,0.07904095384641247
7.498942093324558,3.85464444224504,8.49453926225967,0.05985905890372269
10.0,3.879645611791834,8.547864981027368,0.04522417582326459
