alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,0.3400642655778737,15.027023692548225,4.534730647756172
0.0001333521432163324,0.3501846903055731,12.848602557257784,4.052212426646479
0.00017782794100389227,0.3598387676680713,10.973495763932503,3.6566950581067723
0.00023713737056616554,0.36904185095849534,9.362674209966315,3.336744341056219
0.00031622776601683794,0.3778143317575045,7.981095080625873,3.0814004650608884
0.00042169650342858224,0.3861817279362018,6.797634820921641,2.8802783133076026
0.0005623413251903491,0.39417593731448847,5.7849133768904215,2.723723621676749
0.0007498942093324559,0.4018384779373025,4.919047941887709,2.602984465298653
0.001,0.40922712236533837,4.179359515490419,2.51034293133059
0.001333521432163324,0.41642823040087046,3.548053499906133,2.4391665848300463
0.0017782794100389228,0.42357854456870153,3.0099122358071435,2.383869982209015
0.0023713737056616554,0.4309019904570408,2.5520625671956076,2.33980243962528
0.0031622776601683794,0.43877025804118513,2.163906736362033,2.3030893100523433
0.004216965034285823,0.4477990698208901,1.83733934497878,2.2704529331499548
0.005623413251903491,0.45899424624585805,1.5674304719139254,2.2390336677406246
0.007498942093324558,0.47395560809072823,1.3537845053871216,2.2062264200998207
0.01,0.49512200503566955,1.2024679057952192,2.169546006402976
0.01333521432163324,0.5259836065210001,1.1269205154385442,2.126535705562036
0.01778279410038923,0.5711099710810058,1.1439144999675248,2.0747364703265765
0.023713737056616554,0.6358151679608867,1.263802895706026,2.011737073964891
0.03162277660168379,0.7254107285175115,1.4850538453243638,1.9353236557104976
0.042169650342858224,0.8442426770769672,1.7990174464346023,1.8437349140392383
0.05623413251903491,0.9948224095775874,2.195717059168397,1.7360021284560716
0.07498942093324558,1.1772258174884362,2.664671863529377,1.6123133853730713
0.1,1.3887728033690594,3.1931496011889338,1.4743022710433809
0.1333521432163324,1.6240002967792015,3.7647822029231848,1.3251456241446469
0.1778279410038923,1.8750078579973015,4.359631827813196,1.1693825657865993
0.23713737056616552,2.1322349278338444,4.955693210026749,1.0124394214115673
0.31622776601683794,2.3856039646625034,5.531299920523484,0.859939915809133
0.4216965034285822,2.625808293793022,6.067682596837861,0.7169595554023259
0.5623413251903491,2.845433531779273,6.550957908408021,0.5874103832081268
0.7498942093324559,3.039640119371981,6.973081329913715,0.4736990502838656
1.0,3.2062902151844215,7.331676521859884,0.3767037480205474
1.333521432163324,3.345592727413226,7.629001647253646,0.29601171354881334
1.7782794100389228,3.459467358224721,7.870492752310681,0.23029746191091416
2.371373705661655,3.5508476061846888,8.063304289401161,0.17771971809987544
3.1622776601683795,3.62308062452533,8.215119148894996,0.1362539407444191
4.216965034285822,3.679494945619463,8.333330013457626,0.10392611608250808
5.623413251903491,3.7231385809467445,8.42457020507202,0.07895024158201158
7.498942093324558,3.7566536545302074,8.494512817360903,0.05979038136358135
10.0,3.782244139092711,8.54784640557175,0.045172286998054645
