alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,2.0344468856470477,90.29338687637865,23.688393578605954
0.0001333521432163324,2.0954005560991344,77.22570147659174,20.293882544715625
0.00017782794100389227,2.1535600887506923,65.97042083301376,17.375831872659756
0.00023713737056616554,2.2090073696823938,56.29320224786213,14.873562505873123
0.00031622776601683794,2.261836814984558,47.98468958050449,12.732992088757008
0.00042169650342858224,2.312147954637089,40.85975850333262,10.906436211839045
0.0005623413251903491,2.360040591159479,34.75595973702864,9.352190968789046
0.0007498942093324559,2.4056116546937134,29.53161855695928,8.034009797338841
0.001,2.4489534613809716,25.063826376269464,6.920526623652367
0.001333521432163324,2.4901540970424128,21.246397371965905,5.984633173198118
0.0017782794100389228,2.5293010952014927,17.987833011048178,5.202811932391401
0.0023713737056616554,2.5664892410231346,15.20937934840899,4.554444084768549
0.0031622776601683794,2.6018335193406843,12.843280502206188,4.021131048321313
0.004216965034285823,2.6354891355746695,10.831303329609426,3.586082055976572
0.005623413251903491,2.667682100905266,9.123578136071758,3.233630755993572
0.007498942093324558,2.698755930228014,7.677810641863795,2.94894207732537
0.01,2.7292415027803694,6.458975401720678,2.7179393657077595
0.01333521432163324,2.7599571753722065,5.439683293535958,2.5274236506099914
0.01778279410038923,2.7921415771577665,4.601473877488824,2.365306186761782
0.023713737056616554,2.8276079150312503,3.9370894859502523,2.220868282093542
0.03162277660168379,2.8688803526586204,3.452651619568299,2.084999047386576
0.042169650342858224,2.9192307717754438,3.1656799392250305,1.9504067254227415
0.05623413251903491,2.9824935250001965,3.0926739853774836,1.811815292584611
0.07498942093324558,3.0625387706010128,3.2291328851496144,1.6661339693346022
0.1,3.1623844828959022,3.54160497359787,1.5125423043061843
0.1333521432163324,3.283133857901748,3.9802921350646754,1.352402709168324
0.1778279410038923,3.4231353889403,4.495059145729262,1.1889250635935722
0.23713737056616552,3.5777947176629694,5.0427770121797435,1.0265698963929075
0.31622776601683794,3.740226617069802,5.588710481561313,0.8702656981521414
0.4216965034285822,3.9025501079575093,6.106432757289354,0.7245933945957693
0.5623413251903491,4.05735340792995,6.57765375147894,0.5931184240220378
0.7498942093324559,4.1988444853355515,6.991785591080694,0.4780087416375294
1.0,4.323415374889495,7.344959903667837,0.3799810120827324
1.333521432163324,4.429621402962428,7.638537196678647,0.29851459207463127
1.7782794100389228,4.517764201199358,7.8773970547988315,0.23221215168568585
2.371373705661655,4.589316742779717,8.0683383701749,0.17918397031513328
3.1622776601683795,4.646375629210182,8.218810568591246,0.13737190111799033
4.216965034285822,4.691237099402457,8.336049531978446,0.10477771901921988
5.623413251903491,4.726119000386682,8.426581344635423,0.07959732342820652
7.498942093324558,4.753008327383584,8.496004674641298,0.06028087611693825
10.0,4.773599085488876,8.548955783360942,0.04554328757215039
