alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,0.3390807970149224,15.04895275750551,4.538883313013308
0.0001333521432163324,0.34924427048989304,12.87102161854349,4.056140213337365
0.00017782794100389227,0.3589454240039144,10.99516148245232,3.6600839228543314
0.00023713737056616554,0.36820037147092316,9.382317867831796,3.3393262289181185
0.00031622776601683794,0.37702916772774303,7.997602263475956,3.083002634803838
0.00042169650342858224,0.38545592302066567,6.810168181030787,2.8808437027806466
0.0005623413251903491,0.39351038414206235,5.792955182419531,2.723299905482916
0.0007498942093324559,0.4012315248112679,4.9223789962654285,2.601693312358806
0.001,0.4086744180667446,4.178010543485196,2.5083448968121984
0.001333521432163324,0.4159226053072001,3.5422632365584876,2.4366325720567703
0.0017782794100389228,0.423109699071343,3.0001104142685597,2.3809628727845022
0.0023713737056616554,0.43045606650037244,2.538876729333005,2.336667209673913
0.0031622776601683794,0.43832933713170724,2.148179126231901,2.2998482924905463
0.004216965034285823,0.44734113738557213,1.8201393440495357,2.2672037474218696
0.005623413251903491,0.45849378766826904,1.550057027161104,2.2358488980425757
0.007498942093324558,0.47338540041936117,1.337755383000104,2.2031551230756055
0.01,0.49445590977107745,1.1894452933636386,2.1666172041358585
0.01333521432163324,0.5251998171276507,1.1183958585823022,2.1237635006989053
0.01778279410038923,0.5701935324743685,1.1405310789751446,2.072125869557332
0.023713737056616554,0.6347577207970827,1.264899381932424,2.0092893830988086
0.03162277660168379,0.7242069778318363,1.4891716386610556,1.933040468221787
0.042169650342858224,0.842885302182565,1.8047460716622532,1.8416201413310438
0.05623413251903491,0.9932988789652929,2.202056154786588,1.7340620516943683
0.07498942093324558,1.1755191989879958,2.671001929542843,1.610555185983778
0.1,1.3868651983633196,3.199110503977877,1.4727318010319002
0.1333521432163324,1.6218773909897108,3.770177247737186,1.3237652464109932
0.1778279410038923,1.8726620866920496,4.3643688248710335,1.1681897210570409
0.23713737056616552,2.129666961926641,4.959749323320984,1.0114262271929355
0.31622776601683794,2.382822593828158,5.534698739613053,0.8590937225046732
0.4216965034285822,2.6228289781190703,6.070477316498506,0.7162641381268741
0.5623413251903491,2.8422764047229747,6.553218243984997,0.5868473966136574
0.7498942093324559,3.0363279741996525,6.974883473532866,0.4732494526224152
1.0,3.202846490311836,7.333095887851707,0.3763490091074826
1.333521432163324,3.342039953363922,7.630108123532286,0.2957347098320446
1.7782794100389228,3.4558260577766937,7.871348054310644,0.23008303078393044
2.371373705661655,3.547135671004328,8.06396093246079,0.17755489973468477
3.1622776601683795,3.6193131147387994,8.215620542681982,0.13612797442672103
4.216965034285822,3.6756842093719198,8.33371123458517,0.10383027322824077
5.623413251903491,3.719294511447985,8.424859099052219,0.07887757164750923
7.498942093324558,3.7527840592463098,8.494731188451404,0.05973542885522345
10.0,3.778355092906543,8.54801114877529,0.04513081717788806
