Epoch,Total,L_phy,rmse_fit,rmse_holdout,rmse_truth
0.0,14.203725814819336,14.202876091003418,3.836403400455957,,8.449678691311776
10.0,1.450101375579834,1.3828459978103638,1.3816559604042695,,2.5866444240508417
20.0,1.2376409769058228,1.1526027917861938,2.205622214177937,,2.939091547863863
30.0,1.1243131160736084,1.0395121574401855,1.450269403153944,,1.872581944189639
40.0,1.0920897722244263,1.0034652948379517,1.4260567604435106,,1.4863812330299344
50.0,1.0641642808914185,0.9758898019790649,1.122205233833508,,1.2647774624800325
60.0,1.0519880056381226,0.9594860076904297,0.9745082780686543,,1.0592180276009076
70.0,1.0403738021850586,0.9462433457374573,1.0051326442439001,,1.207152162942715
80.0,1.039526104927063,0.9424877762794495,1.0168790009621287,,1.342672846551899
90.0,1.0348767042160034,0.9369251728057861,0.9856979635732886,,1.3038389687443455
100.0,1.0294814109802246,0.9301666021347046,0.9792740047581378,,1.3584183598561843
110.0,1.0187737941741943,0.9182024598121643,0.9445689627510846,,1.37611084775347
120.0,1.0247441530227661,0.9226147532463074,0.9540843818086288,,1.4398261752400014
130.0,1.0293831825256348,0.9254652857780457,0.9724779000930358,,1.514407005365477
140.0,1.0235248804092407,0.9183211326599121,0.9749362629404528,,1.5624300446872008
150.0,1.0146007537841797,0.9078934788703918,0.9527545016671578,,1.5923814712384996
160.0,1.0224518775939941,0.9143816232681274,0.9591429344842478,,1.6390176999977388
170.0,1.012730598449707,0.9033507704734802,0.9540625959143224,,1.6716511987814389
180.0,1.0114796161651611,0.9012535214424133,0.9415976058792308,,1.7127942565850964
190.0,1.0080971717834473,0.897482693195343,0.9329601472873542,,1.7290606764949212
200.0,0.9993630647659302,0.8858311176300049,0.9358252215615429,,1.768166971096766
210.0,1.0191926956176758,0.9041308164596558,0.9408929205192835,,1.7669237996576996
220.0,1.0082865953445435,0.8942001461982727,0.9622559351027099,,1.798870346338198
230.0,1.0057538747787476,0.8910958170890808,0.9611295200304286,,1.7902772248531627
240.0,0.9966633319854736,0.8810654282569885,0.9554370568995201,,1.8153969368455174
250.0,0.9971410632133484,0.8807435035705566,0.9489895409355216,,1.8189423278797627
