alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,2.040338779781739,90.1616039271277,23.655061496656426
0.0001333521432163324,2.101034097924128,77.09102229831934,20.260037359349667
0.00017782794100389227,2.1589113857119906,65.84029996386086,17.343465939207793
0.00023713737056616554,2.2140478749421177,56.175254895465905,14.84471045078181
0.00031622776601683794,2.266540134541584,47.88561349158482,12.709444477162195
0.00042169650342858224,2.316496242931109,40.78459873741483,10.889541368982368
0.0005623413251903491,2.364029081559573,34.707856555488874,9.34278085824003
0.0007498942093324559,2.4092510144795822,29.511940147451522,8.03242337415961
0.001,2.452270660033283,25.072471952195627,6.926674559214755
0.001333521432163324,2.493193185398681,21.282068607474727,5.998053620715557
0.0017782794100389228,2.5321246907666817,18.04817067556265,5.222697104949287
0.0023713737056616554,2.5691810344600867,15.290983093394887,4.5796535423378755
0.0031622776601683794,2.6045006353047615,12.941715284283104,4.050230974983828
0.004216965034285823,2.638262565023429,10.941213798014692,3.617447337629421
0.005623413251903491,2.6707133265178644,9.238980680406005,3.265616466767482
0.007498942093324558,2.7022089687166644,7.7925393499934925,2.9800876819946103
0.01,2.733281455040179,6.5671716925401675,2.7471403602224225
0.01333521432163324,2.764737896926935,5.5361850551964595,2.554013245864412
0.01778279410038923,2.797796235626092,4.6820028486121945,2.3890296695846818
0.023713737056616554,2.8342455070041694,3.998273451199673,2.241777699811497
0.03162277660168379,2.87658934435446,3.492168463540305,2.1033194969342555
0.042169650342858224,2.928087687915526,3.1830110870580044,1.9664206756511458
0.05623413251903491,2.9925716891991816,3.0903528760079872,1.8257891718784165
0.07498942093324558,3.0739112432455697,3.2127901937309735,1.67828807650294
0.1,3.1751180837245268,3.517782970869352,1.52305121758616
0.1333521432163324,3.2972759071242863,3.9541670103178346,1.3614101402814343
0.1778279410038923,3.4386992686601356,4.469816569804492,1.1965606614017152
0.23713737056616552,3.5947507061304,5.020039773538027,1.0329612873354772
0.31622776601683794,3.758501483140547,5.569117609369533,0.8755440141347776
0.4216965034285822,3.922034290003603,6.0900628544912765,0.7288934223391487
0.5623413251903491,4.077912485422824,6.564289033162216,0.5965754431677667
0.7498942093324559,4.220331825119826,6.981069692950756,0.4807539535016817
1.0,4.345683635597716,7.336490932266738,0.38213698208778135
1.333521432163324,4.452531588818041,7.631921124557482,0.30019165433217215
1.7782794100389228,4.541191655814634,7.872276146290553,0.23350626549393466
2.371373705661655,4.613154196745984,8.06440369904305,0.1801760843835902
3.1622776601683795,4.67053377149568,8.215804667622917,0.1381285554862973
4.216965034285822,4.715643466778546,8.333763375298204,0.10535246212715803
5.623413251903491,4.7507159764598,8.424848540042946,0.08003252804892819
7.498942093324558,4.777750787422573,8.494694717972882,0.06060963467261159
10.0,4.798452086365104,8.547967456019684,0.04579118617186951
