Epoch,Total,L_phy,rmse_fit,rmse_holdout,rmse_truth
0.0,16.968658447265625,16.967809677124023,4.254495340907106,,8.596029448969835
1.0,9.444372177124023,9.436631202697754,4.117368997619813,,8.30066302585043
2.0,5.8800048828125,5.855311393737793,3.9210434216667194,,7.845396784884606
3.0,5.27368688583374,5.23896598815918,3.5959176887705113,,7.13207691641586
4.0,4.098008632659912,4.054231643676758,3.2556018946686907,,6.327386918500843
5.0,4.278425216674805,4.228855133056641,2.920389783370447,,5.550427436747121
6.0,3.8120932579040527,3.7581841945648193,2.7807686888895975,,5.093691917992028
7.0,4.113217353820801,4.056364059448242,2.543865677391869,,4.520801419862572
8.0,3.6793856620788574,3.6186492443084717,2.352057752385478,,3.8923369306078164
9.0,3.9845683574676514,3.921273708343506,2.2620016589933316,,3.557562351513504
10.0,3.8698859214782715,3.805492639541626,2.070877349597473,,3.292122721168512
11.0,3.4442718029022217,3.3787195682525635,2.2393871089500172,,3.4103716581631454
12.0,3.5452616214752197,3.4789116382598877,2.156133796915127,,3.28894952374562
13.0,3.4403371810913086,3.3723652362823486,1.9574847091502168,,3.0829159078973367
14.0,3.2145471572875977,3.1447389125823975,2.027792090339181,,3.1507577610773465
15.0,3.256601333618164,3.1837997436523438,1.9801811731140737,,3.1000685841863724
16.0,3.1598005294799805,3.083275079727173,2.2012126559330287,,3.2452034245949033
17.0,3.1701035499572754,3.0903472900390625,1.9405947444386966,,3.0399826496111078
18.0,3.0546138286590576,2.9721925258636475,1.9263764727053385,,3.058729929299416
19.0,3.0643622875213623,2.9795193672180176,1.8164185518148213,,3.019511347946894
20.0,2.9956908226013184,2.907543897628784,1.944783360408724,,3.1688942415689274
21.0,3.078256368637085,2.9860997200012207,1.860229006419403,,3.2068688948750883
22.0,3.0434982776641846,2.94754958152771,1.9224091907579148,,3.369842791770248
23.0,2.9292314052581787,2.8298943042755127,2.024702361485006,,3.5337640513959796
24.0,2.9220693111419678,2.819737672805786,1.7242396419872128,,3.4084434298592337
25.0,2.8716917037963867,2.766432046890259,1.7434491554495806,,3.474314663664537
26.0,2.8413445949554443,2.7334647178649902,1.8637130655439278,,3.607661595155174
27.0,2.856069326400757,2.744929790496826,1.665854700114441,,3.5204593150043513
28.0,2.823052167892456,2.7083451747894287,1.6525502423617617,,3.57438567927866
29.0,2.796215534210205,2.6781349182128906,1.6655159717456807,,3.6137459942477226
30.0,2.799766778945923,2.6783809661865234,1.746448855033718,,3.7094136630121963
31.0,2.8045148849487305,2.6796603202819824,1.6958753281043943,,3.7664895701251004
32.0,2.768871784210205,2.6405880451202393,1.6436244024539362,,3.789928722751238
33.0,2.7499563694000244,2.6184327602386475,1.6765824514356604,,3.89090995749513
34.0,2.7585649490356445,2.6235079765319824,1.580373726705711,,3.938698446291287
35.0,2.754757881164551,2.6161766052246094,1.6382471881686351,,4.061750799550398
36.0,2.7289397716522217,2.5869204998016357,1.613199490818955,,4.101014818421965
37.0,2.712031602859497,2.5668702125549316,1.6089741187182338,,4.147015548155166
38.0,2.7121071815490723,2.56438946723938,1.5659528224753267,,4.21713438882027
39.0,2.69840931892395,2.5476083755493164,1.5782194003119356,,4.318405191972272
40.0,2.7248027324676514,2.5694942474365234,1.5990951673477096,,4.4035519585876175
41.0,2.7184324264526367,2.5589895248413086,1.5454137756608635,,4.419738301265964
42.0,2.686737298965454,2.524369478225708,1.6143794129354423,,4.431100579718056
43.0,2.7125027179718018,2.549478530883789,1.5896111194604612,,4.473949470232745
44.0,2.749602794647217,2.5850718021392822,1.5752040279441089,,4.56031947101906
45.0,2.7268145084381104,2.559724807739258,1.540247888953859,,4.7530251813973345
46.0,2.677016019821167,2.5054562091827393,1.6691893975711571,,5.0602406051753395
47.0,2.716717481613159,2.5402345657348633,1.5978069688920158,,5.239565866774293
48.0,2.7239959239959717,2.543515205383301,1.5964300055615845,,5.296058748485049
49.0,2.7692782878875732,2.5873517990112305,1.5668142864436665,,5.288929742004371
50.0,2.6827232837677,2.500011920928955,1.8170538612271707,,5.283324485502357
51.0,2.821232557296753,2.638263463973999,1.7159853069169202,,5.17355999276523
52.0,2.8481125831604004,2.6647322177886963,1.5854803313196455,,5.080464313230073
53.0,2.700997829437256,2.517059326171875,1.9823644302285797,,5.331226744375179
54.0,2.873119592666626,2.6881816387176514,1.9247068556812221,,5.4291838917705695
55.0,2.8928871154785156,2.706490993499756,1.5625636655030906,,5.421198097325217
56.0,2.6838295459747314,2.495532989501953,2.017071424563401,,5.748869315786688
57.0,2.893221855163574,2.703047513961792,2.2648491675172604,,5.971942485280243
58.0,3.0850188732147217,2.8932173252105713,1.884909853226573,,5.870162905417201
59.0,2.8522238731384277,2.658520221710205,1.6039314595894985,,5.768398759153149
60.0,2.696394205093384,2.501321315765381,1.7109812336285546,,5.763850939822624
61.0,2.75704026222229,2.562065362930298,1.597324073258242,,5.694040832667625
62.0,2.675924301147461,2.481257200241089,1.8126221806309686,,5.713673820061884
63.0,2.770827293395996,2.576821804046631,1.8131360672126766,,5.6403473409769385
64.0,2.8222484588623047,2.62861704826355,1.5712078960495763,,5.472421365370468
65.0,2.673341751098633,2.4796199798583984,1.9114482835461772,,5.545120056209635
66.0,2.7926197052001953,2.598782777786255,2.0570940994275264,,5.594344832830323
67.0,2.930321455001831,2.73633074760437,1.7315949032324423,,5.469147983086196
68.0,2.766796112060547,2.572206974029541,1.566675804845478,,5.442609856045563
69.0,2.663799285888672,2.4686765670776367,1.7049541308784886,,5.553683502056266
70.0,2.703115701675415,2.507377862930298,1.5884047573988211,,5.563838545796323
71.0,2.6342196464538574,2.4375388622283936,1.7614542692420847,,5.662312621413169
72.0,2.8165900707244873,2.618495464324951,1.87618049529147,,5.743216186318778
73.0,2.944949150085449,2.7457029819488525,1.6360797537594933,,5.682482243362558
74.0,2.7642383575439453,2.5637552738189697,1.7183804670972223,,5.719729447871546
75.0,2.6769535541534424,2.4758615493774414,1.8501954774034342,,5.705461424009342
76.0,2.749033212661743,2.548161268234253,1.6377445266271433,,5.535717945114778
77.0,2.6722428798675537,2.4715538024902344,1.598131382794406,,5.41252456670179
78.0,2.682156562805176,2.481804609298706,1.6333743737786766,,5.3405664873940655
79.0,2.7122671604156494,2.511995315551758,1.5250512100997935,,5.248359653427378
80.0,2.6421446800231934,2.441511869430542,1.7384700830985966,,5.311122360126599
