alpha,rmse_fit,rmse_truth,amp_ratio
0.0001,1.310466261798698,80.20022372184579,21.06581726677279
0.0001333521432163324,1.3765935992588265,69.91154966676831,18.396543995177847
0.00017782794100389227,1.440724387577737,60.91110977801869,16.066275659363882
0.00023713737056616554,1.5030318064527486,53.047458871011564,14.035800467535445
0.00031622776601683794,1.5637135218308262,46.17860498338279,12.268426132111593
0.00042169650342858224,1.6229728243766197,40.17524025468621,10.73083105731774
0.0005623413251903491,1.6809938781339195,34.92308131997199,9.393674160380419
0.0007498942093324559,1.7379144919976839,30.32409526408273,8.231895130561005
0.001,1.7938051465417315,26.29623393174654,7.224597054532807
0.001333521432163324,1.8486652951591502,22.771521314008908,6.354466388870797
0.0017782794100389228,1.9024434971675463,19.692917614769293,5.606845012008728
0.0023713737056616554,1.9550778487705565,17.01093512906532,4.968720050962749
0.0031622776601683794,2.0065444966315784,14.681027983049692,4.427910503600783
0.004216965034285823,2.056903296504818,12.662261710014295,3.972591465288791
0.005623413251903491,2.106338990849246,10.917113534164184,3.5911229145298087
0.007498942093324558,2.1552074597476274,9.411912729826849,3.2720604607602706
0.01,2.204102495344333,8.117503919462019,3.004240975319167
0.01333521432163324,2.2539567231630353,7.010011316853536,2.7768982434456744
0.01778279410038923,2.306179958644684,6.071860501110025,2.579812817052848
0.023713737056616554,2.3628168217342798,5.293284139416084,2.403514866934062
0.03162277660168379,2.426670243614202,4.674150548706303,2.2395486580230037
0.042169650342858224,2.5012916941132213,4.224729685052191,2.0807893406081117
0.05623413251903491,2.5907048948505427,3.962059938313033,1.9217833960478148
0.07498942093324558,2.698755433678052,3.898738451980549,1.759059065790472
0.1,2.8281157643081816,4.028265034924111,1.591324310465992
0.1333521432163324,2.9792039791472686,4.3195782203991815,1.4194559353310785
0.1778279410038923,3.1494551297569524,4.725844546172582,1.2462079817007348
0.23713737056616552,3.3333354133003756,5.197720394692283,1.075635887693718
0.31622776601683794,3.5231871211744132,5.691969358113885,0.9123233848384044
0.4216965034285822,3.710622797992402,6.17484689382794,0.7605730593046302
0.5623413251903491,3.8879820543817973,6.6226870755355005,0.6237427693071302
0.7498942093324559,4.049412349527251,7.021194132617405,0.5038631896700411
1.0,4.191357298493851,7.363991414240433,0.40157516377322333
1.333521432163324,4.312485461579985,7.650739593804582,0.3163263372371971
1.7782794100389228,4.413251376667082,7.885156380609405,0.24671019188354418
2.371373705661655,4.495314446416213,8.073242495408651,0.19083081626417472
3.1622776601683795,4.560987132049756,8.22190108939243,0.1466142188347571
4.216965034285822,4.6128020292553185,8.33799885187782,0.11203218209278035
5.623413251903491,4.653220372906478,8.427816920306416,0.08523828516538585
7.498942093324558,4.6844653018375135,8.496794762204699,0.06463303994061483
10.0,4.708448119527451,8.549467178681319,0.048879821932652695
